,text,meta_text
5295,"perfect , just wanted to make sure ! would you sell it for $30 if i pick it up myself ? ",init-price
5296,"it retailed for over 100 , so i definitely can't let it go for that low . i could give it for 50 , if you pick it up ",counter-price
5297,"okay , since it comes with all the hardware , i think that's a fair deal ! ",agree
5298,<end>,<end>
5299,"hello , are you interesting in buying my 1973 datsun 620 . ",intro
5300,it is very good reliable car . ,supplemental
5301,"hi there . yes , can you tell me about its condition ? ",inquire
5302,"i've had repairs done to the car such as , removed and cleaned the gas tank , replaced all fuel hoses and water hoses and they have good nissan titan wheels ",inform
5303,"hmm . okay . i see you've listed it for 3400 , but for a car this old that seems rather high to me . is there any chance you could go down to 1300 ? ",init-price
5304,"how about 2 , 800 ",counter-price
5305,that's still too high for me . 1600 ? ,counter-price
5306,"i could install other parts such as the original seat and i'd sell it to you for 2 , 400 ",counter-price
5307,"2200 , provided you have a mechanic check it out for me . ",counter-price
5308,okay . deal ,agree
5309,<end>,<end>
5310,hello . i'm interested in the bike you have for sale . ,intro
5311,"yeah , it's a super rare collector's item . it's a steal at 1050 ",init-price
5312,"it seems that way , but i'm on a tight budget , and i have my eye on a few other bikes . i'm looking to spend closer to $735 ",counter-price
5313,whoa there cowboy . talk about lowballing . i can't do that low . maybe i coudl knock off 100 bucks if you come and get it yourself ,counter-price
5314,i'm willing to pay $840 . that's only 20% off your original asking price . ,counter-price
5315,and that's too low . no can do . ,disagree
5316,<end>,<end>
5317,"hello , i'm interested in the bike . can we do $25 and i'll come get it right now ? ",init-price
5318,i can give it to you for $45 and throw in a warranty for 6 months ,counter-price
5319,i don't need a warranty . how about 35 and i'll still come and get it . ,counter-price
5320,lets meet in the middle i'll still give you the warranty and you can come get it for 40 ,counter-price
5321,i'll do 40 but you have to bring it to me ? ,inquire
5322,okay we can do that . so 40 it is ,agree
5323,yes ! ,thanks
5324,<end>,<end>
5325,hello ,intro
5326,"we have to talk more before that , or this will not work . ",intro
5327,ok . what is your asking price ,inquire
5328,"it is 170 , but i am willing to lower it . it is in good condition , but it is used . ",init-price
5329,how about 100 . 00 ,counter-price
5330,"100 is a good deal . but , i am feeling charitable today , so i can lower it more than that . ",supplemental
5331,really ? how about 85 . 00 ? ,counter-price
5332,"85 is a good deal too . but , i will give it to you for 70 , since that is what you initially offered . does that sound good ? ",counter-price
5333,yes . but why the back and forth then ? ,inquire
5334,because we have to converse about it to make a deal . ,inform
5335,"oh , i see . 70 . 00 it is then ",agree
5336,<end>,<end>
5337,hey there id love to buy your bike . how much is it and is it in good condition and everything ? ,inquire
5338,it is in good condition . it is too small for me . so i am going to buy a new one . $170 ,init-price
5339,"okay nice . i can pay $135 and i will come and pick it up from your place . do you accept that offer ? i'm afraid i can't go any higher though , so it's my final offer . ",counter-price
5340,<end>,<end>
5341,thanks for viewing the listing . do you have any questions ? ,intro
5342,yes what condition is this bike in ,inquire
5343,the bike is in excellent condition wilh very few signs of wear and tear . ,inform
5344,how old is it ,inquire
5345,the bike is 5 years old . it's been great over the years but i've just been wanting to buy a new one . ,inform
5346,are you willing to go lower on price ,inquire
5347,the lowest i can go is $80 . ,init-price
5348,for 80 can you deliver ? ,inquire
5349,for delivery i would have to charge $82 . would that work ? ,counter-price
5350,<end>,<end>
5351,thanks for viewing the listing . do you have any questions ? ,intro
5352,yes does this mean there is no deposit and 1000 comes off my first month of rent ? ,inquire
5353,that is correct . ,supplemental
5354,no deposit and $1000 off first months rent . does this sound like a great deal ? ,init-price
5355,this sounds like a great deal . i'm looking into a 2 bedroom is that any cheaper ? ,vague-price
5356,"i apologize , but the two bedroom isn't any cheaper ",disagree
5357,okay that is fine . i'm still interested . could you do $1000 or anything around that ? ,counter-price
5358,i can't go that low . the lowest i can go is $1500 . would that work ? ,counter-price
5359,yes i can do that . ,agree
5360,<end>,<end>
5361,"hello , i am interested in your listing . could you tell me a bit about it please ? ",inquire
5362,awesome ! everything in the house and including the house is brand new . plus the yard is fantastic ! ,inform
5363,great . can you tell me a bit about the neighborhood ? what are some of the amenities of the home ? what is nearby ? ,inquire
5364,"the area is right by downtown , near all of the action . and this place is in fact one of the nicer places around the location . you will love this place , the inside is so nice , new , and fresh . ",inform
5365,we are asking for $2480 for it . ,init-price
5366,that's a great location . my budget is very limited however . is there any way you could come down on the price ? ,vague-price
5367,"yes we can . we can come down to $2000 and you will need to arrange your own move , we will not provide movers . ",counter-price
5368,ok that sounds fair and reasonable . ,agree
5369,<end>,<end>
5370,hello are you interested in buying this ? ,intro
5371,you need to write here otherwise it won't be accepted we need to first agree on the amount ,intro
5372,how about $150 ? ,init-price
5373,that's fine i will accept that . but still we need to write a bit more otherwise we will be returned back to the chat . ,agree
5374,"okay , want me to pay in cash ? or wire transfer ? ",inquire
5375,i'd prefer cash . ,inform
5376,how about you come get the item from me ? ,inquire
5377,"well , that's gonna be a problem i can't really go there but how about i pay for the shipping ? ",inquire
5378,okay that works for me . just send me the address and i shall deliver it to you and let you know the amount for the shipping . ,inform
5379,1234 looney dr . please let me know when you are able to ship it . ,counter-price
5380,sure i shall do it by the end of this week . thank you for considering purchase with me . ,agree
5381,<end>,<end>
5382,i'll pick up the item myself if i can have it for $28 ,init-price
5383,i can give it to you for $35 and i will throw in a wood polisher ,counter-price
5384,deal ! ,agree
5385,awesome great doing business with you . $35 it is . ,thanks
5386,<end>,<end>
5387,"hi , i'm interested in the honda you have for sale . i'll give you 15 , 000$ cash right now ! ",init-price
5388,"that's a little low than what i'm willing to go for . it's in excellent condition , and it has a lot of really great features ! would you do 20000 ? ",counter-price
5389,"how about we meet in the middle at 17 , 500 ? ",counter-price
5390,"how about 18 , 000 ? i think that's the lowest i can go ! ",counter-price
5391,that sounds good . ,agree
5392,it's a deal ! ,thanks
5393,<end>,<end>
5394,"hi there , interested ? ",intro
5395,"yes of course , exactly what i'm look for , what is the lowest you will accept ? ",inquire
5396,well this is in awesome condition and is from the renowned stewart macdougall and kipp . ,inform
5397,will you delivery it to me ? ,inquire
5398,well how far from downtown are you ? ,inquire
5399,very near ,inform
5400,"well in that case , yes if you pay the full price listed at $399 . ",init-price
5401,can you go as low as 350 ? ,counter-price
5402,i can get the full price on sunday easily so no . . i would do 385 . ,counter-price
5403,380 with delivery and you have a deal ,counter-price
5404,"385 was my offer , take it or leave it ",insist
5405,<end>,<end>
5406,"hello , is this home still available ? ",inquire
5407,yes it is . i can answer any questions you have . ,inform
5408,i am very interested - is the inside in good shape ? ,inquire
5409,"the home is brand new , it has many great features i have several people who are interested in renting it . ",inform
5410,"we are asking $3 , 200 . ",init-price
5411,how long is the contract ? ,inquire
5412,we would prefer at least 6 mos . but if you sign longer we are willing to give you a discount on the rent ,inform
5413,"i would be willing to sign a 2 year contact , but would you be willing to go down to 2500 ? ",counter-price
5414,"the two year contract sounds great . i would be will to go to $2 , 800 and this price would include monthly water , electric , and basic cable . ",counter-price
5415,"okay , that sounds fair ",agree
5416,<end>,<end>
5417,how can i help you ,intro
5418,is the honda still available ? ,inquire
5419,yes i am asking 22000 ,init-price
5420,i see that . how many miles are on it ? how old are the tires ? ,inquire
5421,"there are only 10 , 000 miles , and the tires are all new ",inform
5422,i see that . how many miles are on it ? how old are the tires ? ,inquire
5423,that's pretty good . ,inform
5424,i would like to offer $11000 . ,counter-price
5425,that is way too low . it is barely two years old and practically brand new ,disagree
5426,right but even a car dealership wouldn't give you $22000 . ,supplemental
5427,you also couldnt get a car like this for 11000 ,supplemental
5428,too low ,supplemental
5429,true . i could go up to $15000 since the tires are new and of course the low mileage ,counter-price
5430,"18500 is the lowest i will take , otherwise its just giving it away ",counter-price
5431,"ok , now we are getting somewhere . so how about we kind of meet in the middle . how about $17000 ? ",counter-price
5432,"18000 , is the absolute lowest . ",counter-price
5433,true . i could go up to $15000 since the tires are new and of course the low mileage ,counter-price
5434,<end>,<end>
5435,"hi , i'm interested in the headphones you're selling . ",intro
5436,"these headphones have been used a couple of times , so they are almost like new . if you are a traveler these would be great for you as they not only provide audio , they also are noise cancelling . $150 and they are yours ! ",init-price
5437,"i'm sorry , but i'm on a budget right now and i've seen a few other pairs i'm interested in . i'm looking for something closer to $105 ",counter-price
5438,"i'm willing to work with you a bit . these headphones have a lot of features though , and they provide audio whether there is battery power or not . ",supplemental
5439,"if you give me $135 , i'll let you have them ",counter-price
5440,how about $126 ? that's about all i can spend . ,counter-price
5441,"if you come and pick them up , you can take them off my hands for $130 . you won't regret it . ",counter-price
5442,deal . thanks for working with me on the price . ,agree
5443,<end>,<end>
5444,hello . have you ever visited this bedroom yourself for vacation ? how was the experience with your short-term lease ? ,inquire
5445,are you trying to stay here ? ,inquire
5446,"yes , i would like to stay there if it's a comfortable place . have you heard good or bad reviews about it ? ",inquire
5447,it's an excellent place to stay with beautiful views and surroundings . everything is included and there is a great group of occupants now ! ,inform
5448,sounds great . would you accept $1125 ? ,init-price
5449,that's a little low . would you accept 2000 . this is a steal ! ,counter-price
5450,$2000 would be a steal but it's a little more than i have to work with . would you accept $1900 ? ,counter-price
5451,i can do 1900 ! ,agree
5452,<end>,<end>
5453,"hi , are you interested in my headphones ? ",intro
5454,very . is there a reason you are getting rid of them ? ,inquire
5455,"they're just more headphone than i need ! i bought them to cancel noise on a flight , but usually i just use earbuds . ",inform
5456,are you able to lower the price ? ,vague-price
5457,"i don't want to go too low , but i have some flexibility . what are you willing to offer ? ",inquire
5458,i'd like to offer $100 ,init-price
5459,"how about $125 ? they're in like new condition , and that's still a lot lower than buying them new . ",counter-price
5460,i could do that . can i get them today ? ,agree
5461,"sure , you can pick them up as soon as you want ! i'll be around all day . ",thanks
5462,<end>,<end>
5463,hello . how old are these apartments ,inquire
5464,these apartments are 8 years old . all of the appliances that are included are modern and were replaced last year . ,inform
5465,sounds great . are pets allowed ? ,inquire
5466,"pets are allowed , but there is a $250 security deposit per animal , with a max of 2 . this deposit is refundable after two years , or when you move out upon inspection of the unit . ",inform
5467,understood . would you accept $1980 ? ,init-price
5468,"yes , i would . that sounds like a fair deal . ",agree
5469,<end>,<end>
5470,$50 seems like a pretty great deal ,init-price
5471,you have listed that right . i am interested in the item . how about $45 ? ,counter-price
5472,deal ,agree
5473,well you need to write more it won't be accepted . we need to work on the deal and all . are you going to deliver it to me ? ,inquire
5474,yes i can deliver between 5pm and 9pm ,inform
5475,what day of the week ? ,inquire
5476,monday or tuesday ,inform
5477,works fine for me . do you accept cash or would you want credit ? ,inquire
5478,cash only ,inform
5479,okay works for me . then will see you on monday or tuesday ! thanks ! ,agree
5480,<end>,<end>
5481,"hey there , this pos computer , crash box , and cc reader looks great , how much for it ? and is it in good condition ? ",inquire
5482,"hello , yes all the items are in great condition barely used . we are asking 200 ",init-price
5483,okay awesome . could you sell it for $175 if i stop by and pick it up in my car ? ,counter-price
5484,i have alot of offers on the table for this equipment someone already offered 185 could you do any higher than that ,vague-price
5485,<end>,<end>
5486,what is the mileage on this vehicle ? ,inquire
5487,hello the vehicle has low mileage it gets 27 mpg in the city ,inform
5488,"i'm on a budget . this car is a few years older , would you be willing to accept $10000 ",init-price
5489,"that is half of lsiting price , while i am open to negotiatons i cannot go that low . ",disagree
5490,"this vehicle is fature loaded , and is only 2 years old with a single owner . ",supplemental
5491,"looks like it could use a tuneup , if i do the tune up , will you give it to me for 10500 ? ",counter-price
5492,"unfortunately that is far too low i can give you a reduction but not at half the price . keep in mind car has all service records , and is like brand new .",supplemental
5493," it even has smart device integration , adjusable lumbar support for the drivers seat , and aluminum wheels . ",supplemental
5494,"the absolute lowest i could go would be 18 , 500 and you would have to come pick it up with cash in hand . ",counter-price
5495,"i can only go as high as $13000 , can you do it for that price ? ",counter-price
5496,"that is too low for a car that is 2 years old , do you have any other negotiating leverage or maybe an old vehicle you can throw in ? ",inquire
5497,i'll throw in my 1996 outback if you give it to me for 13000 ,counter-price
5498,that sounds like a deal to me ,agree
5499,deal ,thanks
5500,<end>,<end>
5501,hi is this the whole bike or just the rod brake system ? ,inquire
5502,it is the whole bike ,inform
5503,"sorry was hard to tell , it looks slightly rusted , is it in usable condition ? ",inquire
5504,<end>,<end>
5505,are you interested in buying this ? ,intro
5506,"yes , very interested . how much is it ? ",inquire
5507,i'm looking for $35 ,init-price
5508,would you be able to do $31 ? ,counter-price
5509,could you pay in cash and today ? ,inquire
5510,"yes , i definitely can . ",inform
5511,then i can take $31 for this ,counter-price
5512,thank you very much ! ,thanks
5513,<end>,<end>
5514,"hello , i am interested in purchasing your honda crv ex ",intro
5515,oh great ! what would you like to know ? ,intro
5516,are you willing to negotiate on the price ? ,inquire
5517,"i sure am , but it is a great car ! ",inform
5518,"yeah , i was actually thinking about purchasing the 2017 but the 2015 is great too . would you be willing to sell it for $14000 ? ",init-price
5519,"the listen price is 22 , 000 . what if we split the difference and go to 18 , 000 ",counter-price
5520,that's still a little steep . what about $15000 ? ,counter-price
5521,"hmm , thats not really enough . its basically a new car . i can go to 17 , 500 ",counter-price
5522,how about $16500 ? ,counter-price
5523,can you come pick it up ? ,inquire
5524,i sure can ,inform
5525,great ! deal ! ,agree
5526,thanks ! ,thanks
5527,<end>,<end>
5528,hello ,intro
5529,hello ,intro
5530,did you have questions about the item for sale ? ,inquire
5531,how fast can it go ? ,inquire
5532,"it can't ""go"" at all . . . it is an antique . it is being sold as an art piece , to be displayed . conceivably it could be restored by an expert who knew how to do such a thing but as it is it is just for display . ",inform
5533,hmm then i can only offer $75 ,init-price
5534,you seem to not be interested in the item for sale . ,supplemental
5535,i want it but i have to factor in its rarity ,supplemental
5536,"indeed , it is very rare . which is why $75 is far too low an offer . the list price of $200 is very reasonable for an item this rare . ",counter-price
5537,i have a meeting to get to what is your best offer ,supplemental
5538,<end>,<end>
5539,hi ,intro
5540,"are willing to negotiate with the price quite a bit ? i don't want to waste your time if you're stuck on the list price , but i would love to look into your home . it looks lovely . ",intro
5541,"i am a littleflexible , perahps you wanto knwo more about the property ? ",inquire
5542,"yes , how many square feet ? ",inquire
5543,3000 so pretty large ,inform
5544,"i have a pretty strict budget , so i'd have to negotiate , but i'm interested in finding out more about your home . ",supplemental
5545,yes i already said we coudl work on the price ,supplemental
5546,"sorry , do you know how close it is to grocery shopping ? ",inquire
5547,"no problem it is about a 4 minute drive to 3 different grcoery stores , walmart market , publix , and whole foods . . alsi is a further 5 min drive down the road ",inform
5548,thanks ! i'll tell you what . i will offer you $1736 right now . ,init-price
5549,"well i can work with you on lowering the $2480 , but 1736 si far too low . ",counter-price
5550,are there any other amenities or perks you can offer ? ,inquire
5551,well i can offer it furnished if you can 2300 . ,counter-price
5552,"being furnished sounds nice , but that's still too high . how about $2000 ? ",counter-price
5553,"no sorry , thisis one of the nicest homes in the area at an already great price of 2480 , which is low for the area . ",counter-price
5554,"$2000 is already higher than i'm supposed to go , so i can't offer anything higher . ",counter-price
5555,i think we are not a good match for this home . sorry . good luck ,disagree
5556,<end>,<end>
5557,hi ,intro
5558,hello ! does this phone come with a case or screen protection ? ,inquire
5559,no it doesn't but i would be happy to give you one . i can give you both for $280 ,init-price
5560,great . . . is the phone used ? how'sx the condition of the case ? ,inquire
5561,"its used but it is as new and the condition of the case is brand new . the phone is silver color and has 32 gig memory . i used it for a few months and then wanted to get a new one , so selling this one . ",inform
5562,is the sprint contract in effect ? how long is left on it ? ,inquire
5563,yes its in effect and has about 2 years left ,inform
5564,i like the phone but it is a bit above my budget . how about $100 off and i'll pick it up with cash ? ,counter-price
5565,i can give it to you for $200 that's what i can do . ,counter-price
5566,how about splitting the difference and i'll bring you a coupon for starbucks ? $196 ? ,counter-price
5567,i can last do only $200 that's all i can offer . ,insist
5568,okay . . . i can do that ! ,agree
5569,great ! ,thanks
5570,<end>,<end>
5571,"hi , is the jaguar still available ? ",inquire
5572,"yes , i still have it ",inform
5573,good i see by your post the smog registration runs out this month ? ,inquire
5574,"hi , is the jaguar still available ? ",inform
5575,"yes , it sure does . that's the only negative though , it's a great car . no issues at all , everything works reliably . ",supplemental
5576,that's good . no picture . i would like to offer $2250 . ,init-price
5577,"sorry , that's a bit too low . ",disagree
5578,"everything works , including a security system , pioneer system , bluetooth and auxiliary . ",supplemental
5579,i can take $3000 . ,counter-price
5580,"wow , the ad doesn't mention all that . okay , i can go to $2650 . ",counter-price
5581,"it's also very clean inside , with leather seats and decent paint . everything automatic . i can meet you halfway at $2850 . ",counter-price
5582,i think you have yourself a deal . $2850 . ,agree
5583,great ! ,thanks
5584,<end>,<end>
5585,thanks for viewing the listing . ,intro
5586,hi is the phone still for sale ? ,intro
5587,yes it is . do you have any questions ? ,inquire
5588,yes i have two questions is the phone unlocked and are you willing to negotiate on the price ? ,inquire
5589,"the phone is locked to sprint and we can negotiate , if needed . what would you like to pay ? ",inquire
5590,"i was hoping to get the phone for 20 , how does that sound ? ",init-price
5591,that's pretty low . would you be willing to pay $40 ? ,counter-price
5592,"i would come up to that price if you threw in some perks , maybe some freebies or a protection plan . ",supplemental
5593,i can throw in a 1 year warranty and even drop the price to $38 . would that work ? ,counter-price
5594,how about $38 and we meet at a location closer to me ? deal ? ,counter-price
5595,<end>,<end>
5596,thanks for viewing the listing . ,intro
5597,coould you tell me how many bedrooms this has ? ,inquire
5598,it has three bedrooms . any other questions ? ,inform
5599,yes . how many bathrooms ? ,inquire
5600,it has two bathrooms ,inform
5601,and is there a basement ? ,inquire
5602,"unfortunately , no basement . still interested ? ",inform
5603,oh yes i am . could you do $2200 ? ,init-price
5604,the lowest i can go is $2350 . would that work ? ,counter-price
5605,"yes , i'd like to do that ",agree
5606,ok . great deal ! ,thanks
5607,<end>,<end>
5608,good evening . are you interested in the house i'm selling ? ,intro
5609,"hello good evening , yes i am willing to make an offer of $3000 ",init-price
5610,"unfortunately , i can't go that low . $3550 is already a steal . however , i am willing to go down to $3195 , but that's as low as i can authorize based on the value of the home . ",counter-price
5611,okay i am willing to have it at that price ,agree
5612,thank you ,thanks
5613,<end>,<end>
5614,"hello , could i interest you in a great car ? ",intro
5615,i am interested and am willing to pay 10500 ,init-price
5616,"well , it is a great car and is like brand new . ",supplemental
5617,okay well i can do 11000 ,counter-price
5618,do you want to know more about it first ? ,inquire
5619,sure ,unknown
5620,"it has great wheels , great gas mileage , can be picked up at the local dealer . ",inform
5621,okay . i am willing to pay 12000 ,counter-price
5622,thats not even close . we are gonna have to get to at least 16 to talk . is that a problem ? ,supplemental
5623,how about 15000 ,counter-price
5624,"16 , 500 and we have a deal . ",counter-price
5625,15000 is what i can afford at this time ,counter-price
5626,"15 , 500 ",counter-price
5627,okay deal ,agree
5628,<end>,<end>
5629,"hey , i'm interested in the bicycle you posted . is it still available ? ",intro
5630,"it is still available . i'm looking to sell it for $90 . it is a very high end bike , but considering it needs a back brake cable and new chain (both of which are very inexpensive) , i lowered the price to $90 ",init-price
5631,that seems likre a reasonable price . any other defects that weren't noted ? do you know the chain size as well so i can pick one of thoe up ? ,inquire
5632,everything else is good to go on it . i have kept it in excellent condition . i can get the chain size for you before you come pick it up . ,inform
5633,<end>,<end>
5634,are you interested in the apartment ? ,intro
5635,"hey , i'm interested in the apartment . what's included ? ",inquire
5636,"the apartment , 1 covered parking space . and all utilities ",inform
5637,what are the perks that aren't mentioned ? ,inquire
5638,"there i a community pool , hot tub and gym ",inform
5639,"i'm very interested but the price is a little high , would you go 1 , 200 ? ",init-price
5640,"1200 is too low , i can do 1300 though ",counter-price
5641,1300 sounds good ! ! ,agree
5642,<end>,<end>
5643,hello i am interested in your listing ,intro
5644,"this is an antique vanity . its gorgeous . i have to move , so have to get rid of it . i'm asking $650 ",init-price
5645,"it looks nice in the photo , however i am concerned that there seems to be some damage to the finish . . . ",supplemental
5646,"there is a little damage , but it can easily be refinished . i'm willing to drop the price to $600 so that you can cover the cost of the repairs ",counter-price
5647,"refinishing is quite expensive , i'm not sure that would cover it . i was thinking more along the lines of about $450 ",counter-price
5648,"i'll arrange to have it refinished , and pay for that out of pocket , if you agree to $600 purchase price ",insist
5649,that seems overly complicated . i'd rather get the refinishing done myself and not have to put out so much cost upfront . ,supplemental
5650,"in that case , best i can do is $550 . take it or leave it ",counter-price
5651,"you seem kind of rude , so i'd rather not . thanks anyway . ",disagree
5652,"i appreciate the offer , but no thanks . ",disagree
5653,<end>,<end>
5654,hello are you interested in the house ? ,intro
5655,yes could you tell me a bit more about it . ,inquire
5656,sure its a brand new home and has many great features . depending on you lease length there is some flexibility in the price ,inform
5657,i would be willing to sign a year lease and pay 1200 per month ,init-price
5658,"that's lower than i had in mind . i was hoping to be somewhere around $2000 but just so you know that price includes electrical , water , and basic cable ",counter-price
5659,i would be willing to go to 1850 since it includes all those things can we include garbage also . ,counter-price
5660,how about this we do 1875 that includes garbage and i will have maid service come by every 2 months . ,counter-price
5661,deal ,agree
5662,<end>,<end>
5663,hello ! ,intro
5664,"hi , i'm interested in your apartment . it sounds like it's really close to the bus line , isn't it ? ",inquire
5665,"yes , i think you'll find it's easily within walking distance . ",inform
5666,<end>,<end>
5667,"hi , are you interested in renting this beautiful home ? ",intro
5668,very interested ! is there wiggle room on the price ? ,inquire
5669,"i'd be open to a little negotiation , what are you comfortable paying ? ",inquire
5670,well i'd like to pay closer to $2400 if that is possible ,init-price
5671,"hmm , that's a little low for me . if i covered utilities , would you be able to pay $3000 ? ",counter-price
5672,that is a good deal i think i could do that ! ,agree
5673,great ! ,thanks
5674,<end>,<end>
5675,hello . can i help you ? ,intro
5676,hi . i am interested in purchasing this bike . can you tell me a little bit more about it ? ,inquire
5677,"it's been a good bicycle , i used it a few times in high school and then hit a growth spurt , so it's now a little too short for me . ",inform
5678,have you used it a lot ? ,inquire
5679,"for te first month or so , yes , but then grew six to seven inches and the frame was too small . bought it on craigslist six months ago . just trying to recoup some of what i paid for it . ",inform
5680,okay . i would like to get it but the price is way way high for me . is there anything we can do about it ? ,inquire
5681,"i'm flexible to a degree on the price . it is a trek bike and they are known to be high quality bikes , though . what are you thinking ? ",inquire
5682,how about $85 ? ,counter-price
5683,"no , that is way too low . i'd go maybe $120 and be willing to drive it to your home . ",counter-price
5684,okay that works for me . i am down for it then ! thanks ! ,agree
5685,<end>,<end>
5686,hello are you interested in the house that i am offering today ,intro
5687,i was looking at this home and was wondering what else you could tell me about it ,inquire
5688,well the area is very quiet and one of the most desirable areas in this town ,inform
5689,how many bedrooms and bathrooms ? ,inquire
5690,3 bedrooms and 1 bathroom ,inform
5691,$3200 is quite steep is there anything included in the price ,init-price
5692,everything is brand new and remodeled . it is move in ready so it is like walking into a brand new house . turn key you do not have to do anything . ,supplemental
5693,what i can do for you is give it to you for $3000 and throw in a garden hose and ,counter-price
5694,$2800 and you have a deal ,counter-price
5695,2900,counter-price
5696,deal ,agree
5697,great $2900 it is ,thanks
5698,<end>,<end>
5699,hey there are you a serious buyer ? ,inquire
5700,yes ,inform
5701,"what makes you think this pristine condition car is worth $3000 ? this is a 2013 mercedes benz e350 dude , not some junky ford car . ",init-price
5702,3000 take it or leave it ,counter-price
5703,<end>,<end>
5704,hello ,intro
5705,hi . do you have any questions about the listing ? ,intro
5706,does the listing include a washer and dryer ? ,inquire
5707,"yes , we do have washer and dryer hook ups . any other questions ? ",inform
5708,is the listing carpeted ? ,inquire
5709,"yes , most rooms are carpeted but there are some rooms such as the living room that have hardwood floors . ",inform
5710,"do the garage doors include an opener , or are they manual ? ",inquire
5711,the garage doors are automatic . are you still interested ? ,inform
5712,would you be willing to throw in a free washer and dryer ? ,inquire
5713,"yes , of course . would you buy for $2200 ? ",init-price
5714,"considering the value of the free appliances , yes , i would . ",agree
5715,<end>,<end>
5716,"hello , how are you doing today ? ",intro
5717,hi . very well thank you and yourself ? ,intro
5718,"thanks , i'm doing well . are you interested in my ad for the ikea bed ? ",inquire
5719,yes i am . is it used or new ? ,inquire
5720,"it is used , but it's in good condition . ",inform
5721,"is it good to sleep on ? i mean , is it comfortable ? ",inquire
5722,"yes , it's a great mattress and the pine bed frame keeps it nicely together and is real sturdy . ",inform
5723,why are you getting rid of it then ? ,inquire
5724,"it actually was used by my daughter , and she will be moving into a college dorm this fall . so i'm remodeling the home ",inform
5725,oh okay . i am interested in it but the price is high for me . would you agree on $90 ? ,init-price
5726,"okay , will you be able to pick it up ? ",inquire
5727,yes sure i will come pick it up ,inform
5728,"okay , it's a deal . ",agree
5729,<end>,<end>
5730,hi are you interested in the bike ,intro
5731,i am ! ,intro
5732,i would be willing to part with it for 140 and i will deliver it to you ,init-price
5733,that sounds reasonable . ,agree
5734,that is great ,thanks
5735,<end>,<end>
5736,hello ,intro
5737,"hello , anything about the bike you'd like to know ? ",intro
5738,"yes , how old is the bike ? ",inquire
5739,"only a year old , and only been used 3 or 4 times . ",inform
5740,oh hey are you still here ? thought you had gone . ,inquire
5741,"no , i'm here . there's lots of extra features if you'd like to hear about them . ",inform
5742,sure i would love to . ,agree
5743,<end>,<end>
5744,"hi , are you interested in purchasing this vehicle ? ",intro
5745,yes i was looking at it and was wondering what else you could tell me about it ,intro
5746,"it's in excellent condition , practically brand new . it has great features including a sunroof , bluetooth , privacy glass , all-season tires , smartphone integration and adjustable steering . ",supplemental
5747,"i am looking to spend more in the range of $15 , 000 ",init-price
5748,"i'd be willing to go down to $19 , 000 but no lower , since the car is practically brand new . ",counter-price
5749,sounds good ,agree
5750,<end>,<end>
5751,are you interested in the bike ,intro
5752,"hello , sorry for the delay i am ",intro
5753,do you have any questions about it ? ,inquire
5754,"yes , i am on a budget , and there is no rear brake cable , and it needs a new chain , the orignal seat means it is going to be worn , can you come down on price because of all the work it needs ? how about 35 ? ",init-price
5755,i had it priced low at $90 because of the missing cable and worn chain . i can't do $35 . since you're on a budget how does $80 sound and i'll bring it to you ? ,counter-price
5756,"how about you bring it to me , and i trade in my 19"" bmx bike that is in about the same shape but not as nice , and we settle on $45 ? ",counter-price
5757,i was looking to trade for a mountain/road bike . how about $60 with the trade and i'll still deliver ? ,counter-price
5758,can you include any sort of warranty ? if so i can do that pric . ,counter-price
5759,yea if after a week you don't like it we can do a refund . ,agree
5760,<end>,<end>
5761,hello ,intro
5762,hi there ! ,intro
5763,do you fancy this item i am parting with ? ,inquire
5764,yes . . does it work for any type of iphone ? ,inquire
5765,"yes , it works with iphone and ipod and ipad . ",intro
5766,how is the audio ? ,inquire
5767,it's excellent . it is like new . you are getting a great item here . ,intro
5768,oh great ! will you accept $28 ? ,init-price
5769,i'd like 35 . is that okay with you ? ,counter-price
5770,how about $30 and i can pick it up . so you don't need to ship it ,counter-price
5771,that works for me . 30 it will be . ,agree
5772,thanks ,thanks
5773,<end>,<end>
5774,hi are you interested in the phone clip ,intro
5775,"yes , what condition is this in ? ",inquire
5776,it is still in good condition with very little wear ,inform
5777,$35 seems a little expensive for a used phone holer ,init-price
5778,i would be willing to go to 30 and deliver it to you ,counter-price
5779,"wow , thats a great deal ! but darn , i only have $34 , can you take 34dollars for the same terms ? ",counter-price
5780,<end>,<end>
5781,hi ,intro
5782,"hello , this is a great propertly . interested ? ",inquire
5783,sure but it is a priced out of my range ,inform
5784,well what is your range ? ,inquire
5785,well i didn't want to go over 1300 but i might go a littler higher if you include the washer/dryer ,init-price
5786,i would be more than happy to include that . this may be a great propertly for you ! ,supplemental
5787,okay . . . with washer/dryer included how about 1500 ,counter-price
5788,"how about 1 , 700 ",counter-price
5789,"no thanks , i really can't go over 1 , 600 ",counter-price
5790,"how about 16 , 500 ? ",counter-price
5791,okay its a deal ,agree
5792,<end>,<end>
5793,hi i am interested in this item ,intro
5794,"hello great , i am offering it at $280 ",init-price
5795,is it new or used ? ,inquire
5796,it is used but flawless . does not have any wear and tear on it at all . please note that it does not work with verizon ,inform
5797,does it still work on sprint ? ,inquire
5798,<end>,<end>
5799,hello ! can i help you ? ,intro
5800,hey i was wondering how much the 1 bedrom cost ,inquire
