,text,meta_text
2586,yes . i'd be willing to offer you $850 a month since the place doesn't haver a washer and dryer .,init-price
2587,the apartment is newly renovated i can get you in for $1000 plus first month rent . ,counter-price
2588,ok that works for me . ,agree
2589,thanks i can have you in bye 1p . m . tomorrow,thanks
2590,<end>,<end>
2591,"hi , are you interested in the shelf ? ",inquire
2592,yes . will you take 15 . 00 ?,init-price
2593,no . it is in great condition . ,vague-price
2594,"we are giving it away for $25 , but we need a serious offer . ",counter-price
2595,i can pick it up now if you will let it go for 20 . 00 .,counter-price
2596,"alright then sure , we have a deal ",agree
2597,great ! thank you . ,thanks
2598,do you know where to come get it ? ,inquire
2599,<end>,<end>
2600,how about $1000,init-price
2601,i cannot go that low . i have had other offers much higher . ,vague-price
2602,how much are we talking ,inquire
2603,no lower than $2000,counter-price
2604,i can do $1500 it's 2 bedroom 2 bath,counter-price
2605,<end>,<end>
2606,hello ,intro
2607,"hi , i am interested in your iphone . ",intro
2608,would you be willing to negotiate a lower price ? ,inquire
2609,"yes absolutely i can negotiate . the phone is in great shape , it is like new . i cannot ship it though , you'd have to pick it up . ",inform
2610,that wont be a problem . i can come pick it up as soon as today if that works for your schedule . does the phone come with any additional accessories or chargers ? ,inquire
2611,"yeah it comes with a charger , a package of film screen protectors and a simple plastic case . ",inform
2612,<end>,<end>
2613,hello ! ,intro
2614,i am interested in the chandelier . ,intro
2615,great ! it's a beautiful piece and works without any issues . had it in our kitchen and i'm only selling it because it doesn't match our new paint . ,supplemental
2616,cool . sorry i keep getting timed out on this thing . i would like to pay $20 if you would accept that .,init-price
2617,"$20 is a little bit too low , it's in perfect shape and i'm already asking half of what it's worth . i can drop it to $37 if you come pick it up ",counter-price
2618,i can pay $32 and come and pick it up .,counter-price
2619,"still pretty low , but i need to get it out of the house . if you come pick it up $32 is a deal ",agree
2620,<end>,<end>
2621,hello ,intro
2622,hi there i am interested in the bike . are you still selling it ? ,inquire
2623,yes i still do want to sell the bike . ,supplemental
2624,<end>,<end>
2625,hey there ! i'm in need of some headphones . ,intro
2626,what can you tell me about these ones ? ,inquire
2627,hello ? would you be willing to deliver the item to my house if i pay $75 ? ,init-price
2628,sure thing . i can deliver them . ,agree
2629,"awesome . i read that they are really high quality , so the price seems fair . thanks so much for the headphones ! i'll see you later when you drop them off ! ",thanks
2630,<end>,<end>
2631,hello ,intro
2632,good afternoon . i'm interested in the bike you have for sale . ,intro
2633,can you tell me about the condition ? ,inquire
2634,it's in good condition except for one of the tires has some cracks in it . ,inform
2635,"ok , i'm kind of on a budget , and based on the cracks on the tire , i'm looking to spend closer to $74 .",init-price
2636,"the inner tube is completely new , and the cracks are pretty small . it should hold up for at least a couple years of intensive use . i want at least $125 for everything . ",counter-price
2637,i can't go that high . ,vague-price
2638,i'm willing to pay $89 for it today . ,counter-price
2639,"i can only do $89 for just the bike and none of the extras , and you pick it up .",counter-price
2640,i'll be happy to pick it up . i'll send you an official offer for $89 .,agree
2641,<end>,<end>
2642,hi im interested in your porsche boxster ,intro
2643,hi . i'm happy to hear you're interested in my listing . do you have any questions ? ,intro
2644,my asking price is $15000,init-price
2645,i was wondering if you would maybe do a trade in for a slight price reduction ? ,inquire
2646,"i've got a charger that's worth around 7 , 000 dollars . ",counter-price
2647,do you have cash in hand and does the charger have a clear title ? ,inquire
2648,the title is completely clear . no accidents ever on the vehicle . good condition . cash is in hand ! ,inform
2649,well that works for me . we have a deal . ,agree
2650,great ! ,thanks
2651,<end>,<end>
2652,hello ,intro
2653,hello ! i'm interested in this bike for my girlfriend . she loves vintage stuff . ,intro
2654,great choice ! it is in a very good condition and very durable ,unknown
2655,"i worry about these old bikes , though . i don't want it to fall apart on her right after she gets it . can you come down on the price at all ? ",inquire
2656,i still use the bike on regular basis so i can assure you that it won't fall apart . we can test drive it when you are here to pick it up . how much are you thinking ? ,inquire
2657,"i was looking to spend closer to $100 . but if you can take it in for a tune-up before i buy it , i might be able to spend a little more .",init-price
2658,no problem . i can do it . ,agree
2659,"however , i need at least $130 to let it go ",counter-price
2660,you couldn't come down to $120 ? that'll be half of my paycheck for this week . i work a part-time job while i'm in school and don't have a ton of disposable income .,counter-price
2661,how about we settle for 125 ?,counter-price
2662,it's a deal ! thanks a bunch ! i know she'll love it . ,agree
2663,great thanks ,thanks
2664,<end>,<end>
2665,hey there ! ,intro
2666,"hello , how are you ? ",inquire
2667,good thanks ! ,intro
2668,what can you tell me about this car ? it looks nice ! ,inquire
2669,it is a nice and reliable car . it drives well with no issues at all . it is an automatic and is very clean ,supplemental
2670,"very nice . so how much are you selling it for ? i was trying to get a nice car for $2700 , would that work for you ?",init-price
2671,i am trying to get ,inform
2672,could you do $2850 and i'll come pick it up ?,counter-price
2673,i am trying to get 3000 out of it and i think that 2850 is a good and fair offer . you have a deal,counter-price
2674,awesome ! ,agree
2675,thanks a lot ! ,thanks
2676,<end>,<end>
2677,"hello , that's a nice place you have . i see it is animal friendly . ",intro
2678,is there additional pet rent ? ,inquire
2679,"no , and the community is very animal friendly . ",inform
2680,any other questions ? ,inquire
2681,"yes , $2495 is a bit much . are any utilities included ?",init-price
2682,"yes , and it is located right by the best attractions in the area and located in the a great school district . it is a high demand property and it has been renovated with all new appliances . ",inform
2683,we lowered it down to $2495 so we can't lower it much more . ,counter-price
2684,i can appreciate that and i really like the place but that's too much for me . i can swing $1800,counter-price
2685,1800 is way to low . i can go down to $2100 ? ,counter-price
2686,okay . i'll be eating ramen for a few months but i'll take it . ,agree
2687,<end>,<end>
2688,"hello , i am interested in your bike . ",intro
2689,are you negotiable on the price ? ,inquire
2690,i am negotiable on the price . ,inform
2691,if i drove to you to pick it up with cash in hand would you do 800 ?,init-price
2692,<end>,<end>
2693,tell me more about these urns ,intro
2694,they can be used for both indoor and outdoor decoration ,inform
2695,"interesting , well how about i use them for potted plants . i will give you $40",init-price
2696,that a good price but i think you should come up more on your price because they are really great assets too . ,vague-price
2697,give me a counter offer ,unknown
2698,i can give it to you for $85 final price,counter-price
2699,"that's more than i'm looking to spend on those . i could go up to $60 , if you can provide me certification from the artist",vague-price
2700,certification will be provided . $80 last price,insist
2701,i'm going to pass this time . too expensive . ,vague-price
2702,<end>,<end>
2703,hello ! ,intro
2704,hi ,intro
2705,are you interested in the bike for sale ? it's in great condition and has lots of upgrades . ,inquire
2706,well i am interested but it does aftermarket seat and pedals ,supplemental
2707,"yes . the seat and pedals have been upgraded , and i just put new tires on it ",inform
2708,since this bike is for a toddler and there are no training wheels and its not all original . i would feel more comfortable at around $15,init-price
2709,i don't think i can go that low . ,vague-price
2710,"training wheels are pretty cheap , and while it's not all original the parts that were replaced are far better than the original parts . how about $35 and i deliver it to you ? ",counter-price
2711,"well im still at around 25 , can we make a deal at $25",counter-price
2712,"meet you in the middle . $30 , and i'll still deliver it to you ",counter-price
2713,ok i feel good at $30 with delivery .,agree
2714,<end>,<end>
2715,"hi , i'm interested in your bedroom set . ",intro
2716,are you negotiable on price at all ? ,inquire
2717,i am negotiable . ,unknown
2718,would you take 400 if i come pick it up myself ?,init-price
2719,$400 is a great deal . ,agree
2720,but i think it is too low for everything . ,vague-price
2721,how about $420 ? ,counter-price
2722,that sounds good to me . let's do $420 . deal ?,agree
2723,i am negotiable . ,agree
2724,sounds great . thanks for the negotiation . ,thanks
2725,<end>,<end>
2726,hello ,intro
2727,good afternoon . are you interested in the lumia i have for sale ? ,intro
2728,"as stated in the listing , the screen is cracked , but it is in perfect working condition otherwise . ",supplemental
2729,i've lowered the price to $60 and the cost of getting the screen fixed isn't expensive . ,init-price
2730,"hello , i think we may have our lines crossed . . . i am interested in the nokia for sale . ",agree
2731,"yes . it is a nokia lumia , as stated in the listing . i'm willing to negotiate on the price . ",inquire
2732,"ok , i think i was getting parts of another conversation . ",unknown
2733,"no , i talked about the crack on the screen , which is clearly stated in the listing . do you have an offer on the price ? ",inquire
2734,"yeah , considering the screen is cracked i would want to go a bit lower , would you consider $50 ?",init-price
2735,i accept your offer of $50 if you can pick it up today .,agree
2736,"ok that sounds great , thanks . ",thanks
2737,<end>,<end>
2738,hello there ! ,intro
2739,such gorgeous end tables . i love them ,unknown
2740,they are very nice . would you take $500 for them ?,init-price
2741,hello there ! ,intro
2742,"i think you got mixed up . i am the ""buyer""  you are the ""seller"" in this scenario . lol ",unknown
2743,lol ,unknown
2744,such gorgeous end tables . i love them ,unknown
2745,they are very nice ! ,supplemental
2746,they are very nice . would you take $500 for them ?,init-price
2747,"i was going to ask , would it be possible if you could accept $350 for them ?",counter-price
2748,they are very nice ! ,unknown
2749,lol ,unknown
2750,"i'm sorry , but $350 is much too low . i paid twice that for them and a piece like this only gets better with age .",disagree
2751,using the cheesy wine phrase huh ? hahahahaha ,inquire
2752,you know it ! ,unknown
2753,"i'm sorry , but $350 is much too low . i paid twice that for them and a piece like this only gets better with age .",disagree
2754,gotta respect the swag . well any chance you could take down my info and if in 1 week the pair dont sell . . . . . . then would you sell them to me maybe for the $350 ? its all i have in my monthly budget with the non-working mrs . and 3 kiddos . :-/,vague-price
2755,you know it ! ,unknown
2756,i think $500 would be my absolute lowest price . but i'd be happy to come back to you if they don't sell for what i'm looking for .,insist
2757,for $350 i am willing to come all the way to you and pick up the set . . . . . load them in my trailer and haul em home . :),insist
2758,how about $450 ?,counter-price
2759,$390 is 100% everything i have in my account at the moment . :(,counter-price
2760,i think $500 would be my absolute lowest price . but i'd be happy to come back to you if they don't sell for what i'm looking for .,insist
2761,"i sure would hate to drain your bank account with three kiddos , but $450 would be my absolute bottom dollar for you . i'm sorry . :(",counter-price
2762,how about $450 ?,counter-price
2763,"i sure would hate to drain your bank account with three kiddos , but $450 would be my absolute bottom dollar for you . i'm sorry . :(",counter-price
2764,my wife has a few hidden buck a roo's she can toss in (she is the one that adores this set)   how about settling on the greatest number in the world  $420 ? :-d,counter-price
2765,i've already come down significantly from my original $800 . i firmly believe i can get at least $450 for them .,disagree
2766,<end>,<end>
2767,hi were you interested in the blur ? ,intro
2768,"hello . yes , i'm interested , but i'm a bit reluctant about the price . ",intro
2769,i'm willing to work with you a little . i also accept partial trades if interested . ,supplemental
2770,is the paint faded on it at all ? ,inquire
2771,the paint is good . this is in near show room condition . it's hard for me to give it up ,supplemental
2772,how does $1200 sound ?,init-price
2773,i think that's a solid enough deal for me . sounds great ! ,agree
2774,"okay , thanks . ",thanks
2775,<end>,<end>
2776,hey there ! ,intro
2777,are you interested in my oscilloscope cart ? ,inquire
2778,"hello , i am interested in the cart you have for sale ",intro
2779,"sweet ! i'm selling it for $50 , but i can go down a little on the price if you can come by and pick it up from me .",init-price
2780,<end>,<end>
2781,hello ,intro
2782,"hi , 75 is my lowest offer",init-price
2783,that is way too low . ,vague-price
2784,do you wanna come take a look at the chair first ? ,inquire
2785,"whoa , hoas , how about 75",counter-price
2786,"how about 125 and ask something else , or this is not gonna work . we have to barter on this .",counter-price
2787,i will send you the offer . done deal . ,agree
2788,"okay , hopefully it works . ",thanks
2789,<end>,<end>
2790,"hello , i'm interested in your bike , can you tell me more about it ? ",intro
2791,"sweet ! its lightly used , great condition . ",inform
2792,"it's a womens bike , and works very well for me and im 5'4 . ",init-price
2793,"i'd like to bring the price down , just a little bit . ",unknown
2794,i can drop the price to $120 if you can come by my house and pick it up . btw it also comes with a free u-lock .,counter-price
2795,"that sounds nice , but how about $110 ?",counter-price
2796,"okay fine . you're coming to pick it up though , correct ? ",agree
2797,"yes , i can do that . ",agree
2798,<end>,<end>
2799,hey were you interested in the bicycle ? ,inquire
2800,i'm real interested in this bike . i have cash in hand and can pick up right away . ,inquire
2801,i have $90 to offer you . ,init-price
2802,"sure , that actually sounds great to me . i won't be available until after five . ",agree
2803,i've got another deal to make earlier in the day . ,inquire
2804,that would be perfect . so we agree on $90 in cash ?,inform
2805,90$ sounds great to me ! ,agree
2806,i think you'll really enjoy the bike . ,thanks
2807,<end>,<end>
2808,hello . ,intro
2809,"one thousand is my final offer , take it or leave it ",init-price
2810,1000 sounds okay . can i at least come take a look at the place ? (note: 1 sentence will result in hit rejection),inquire
2811,"okay , yes you can come over to look at this . i will submit the 1000 in the final agreement then . sound good ?",inform
2812,maybe . is the place in good condition ? ,inquire
2813,"yes , ample closet space and all ! ",inform
2814,sounds good . i would like to pay 1500 for it . how does that sound ?,counter-price
2815,"okay , good , you have a deal ",agree
2816,good deal ,thanks
2817,<end>,<end>
2818,20,init-price
2819,"i'm sorry , but i can't go that low . just in parts it would be worth way more . the sim card detection issue is normally a baseband issue that apple covers for free under warranty , i just don't live near an apple store ",vague-price
2820,"it's probably jail broken , ebay offers better deals than this . 20 is my best offer",insist
2821,"not jailbroken , factory reset in itunes . and while this isn't 64gb , i just found a 64gb iphone 6 on ebay with the same issue for $175 . i can do $120 and deliver it to you .",counter-price
2822,<end>,<end>
2823,can you tell me what kind of shape this set is in ? ,inquire
2824,it is in great shape . they will last a long time . ,inform
2825,looks just like the picture . ,inquire
2826,how old is it ? ,inquire
2827,it's new ,inform
2828,well i see that some of the stitching on the chairs needs to be redone . will you take $1000 cash if i come get it today ? ,init-price
2829,"sure , i'll accept that . sounds good to me . ",agree
2830,great thank you ,thanks
2831,<end>,<end>
2832,do you still have the lexus available ? ,inquire
2833,hi ! ,intro
2834,hello there ! ,intro
2835,do you still have the lexus available ? ,inquire
2836,yes it is still available . nice car . very well takem care of . i got new tires last week . you don't need to do anything ,supplemental
2837,<end>,<end>
2838,hi . ,intro
2839,my fitbit is in great condition . are you interested ? ,inquire
2840,hello i am interested in you fitbit charger . ,intro
2841,do you have any questions ? ,inquire
2842,yes are you willing to reduce the price a bit . ,inform
2843,i'm willing to go down to $50 . but only if you have cash in hand and can meet today .,init-price
2844,i can only to $30 top with cash in hand and will pick up immediately at to charge to you .,counter-price
2845,the best i can do is $40 . this is in like new condition . and i will gladly deliver .,counter-price
2846,that sounds great . our final cost is $40 .,agree
2847,you have a deal . ,thanks
2848,<end>,<end>
2849,hello ! ,intro
2850,so you're interested in owning a benz ? ,inquire
2851,hello: i'm very interested in the car you have for sale . i've always wanted one . ,intro
2852,it's a great car to own ! and the price is the lowest you're gonna see . i can guarantee you that . ,supplemental
2853,"i can't afford to pay that much , but if you would consider going a little lower i'm your buyer . would $3200 interest you at all ?",init-price
2854,"this is a benz , partner ! not a kia ! $3200 is just too low for me to go , but i can drop a couple hundred bucks off the price . what do you say ?",disagree
2855,what would you say for your bottom line ? ,inquire
2856,"i can go down to $4200 . and tell you what , i'll personally deliver it to you .",counter-price
2857,"well , that sounds like an excellent deal ! i'll take it . ",agree
2858,"great news ! nice negotiating with you , partner ! ",thanks
2859,<end>,<end>
2860,hello . ,intro
2861,the lamp is beautiful . ,supplemental
2862,is anything wrong with it ? ,inquire
2863,nothing is wrong with it . i needed to sell it because i already have something similar in my bedroom ,intro
2864,understood . would you be willing to accept $30 for it ?,init-price
2865,the actual retail price is $60 but i can give you a $10 discount so you take it for $50 and you will pretty enjoy it .,counter-price
2866,i can't do $50 . ,disagree
2867,would you accept $43 ? ,counter-price
2868,that is a good price but lets cap it at $45 to cover for free shipment to you .,agree
2869,<end>,<end>
2870,hi are you interesting in the phone listing ? ,inquire
2871,is the phone ill for salest ,unknown
2872,"yes , i've still got the phone available . did you have any questions about it ? ",inquire
2873,whats the screen size ,inquire
2874,the s7 edge boasts a 5 . 5 inch screen which is in flawless condition . most of this phones items are completely unopened .,inform
2875,does the phone have a warranty ,inquire
2876,"it comes with a 1 year warranty , yes .",inform
2877,i can offer you $80,init-price
2878,i can't go that low unless you have a trade in . this is a 400 dollar phone . ,vague-price
2879,we could meet somewhere in the middle like 200 ? ,counter-price
2880,if the phone is flawless i can give you an extra $100 that makes it$180,counter-price
2881,yeah it's flawless . if you trade in your old phone with it i will do 180,agree
2882,i can do that when can i pick it up . ,agree
2883,as soon as possible . you got yourself a deal ! ,thanks
2884,<end>,<end>
2885,hello ,intro
2886,"hello , nice bike . ",intro
2887,is the price negotiable ? ,inquire
2888,yes somewhat it is already discounted from the original . ,inform
2889,<end>,<end>
2890,hello . thanks for viewing the listing . ,intro
2891,"what can you tell me about this stereo power amp ? i'm in need of one , and this one looks pretty nice , might be what i need/ . ",inquire
2892,everything works great . it's very loud and will make your music sound great . ,inform
2893,awesome . is it new ? not too used ? i'd love to pay around $90 for it . i can come pick it up in my truck from your place .,init-price
2894,"it's not brand new , but not old . i apologize , but i can't do $90 . ",disagree
2895,would you buy for $97 ? ,counter-price
2896,"no i can't i only have $90 on me , and i'm not going to the atm to get a 20 then go to a store to break the 20 into ones . sorry its just too much of a hassle . $90 cash and ill pick it up , final offer .",disagree
2897,<end>,<end>
2898,hello . ,intro
2899,i'm very interested in the tacoma you have for sale . how many miles are on it ? ,inquire
2900,"110 , 000 highway miles . perfect running condition . body is in good shape . clean inside and out . just gave it a tune up .",inform
2901,"excellent . i am on a budget though , and i do have my eye on a few other trucks . i'm looking to spend closer to $8049 , but i'm willing to negotiate",init-price
2902,"i can take as low as 10 , 000 .",counter-price
2903,will you accept $9660 ? i can buy it in the next 48 hours .,counter-price
2904,anyway you can come tonight . i'll go that low if you have cash in hand tonight . ,agree
2905,i can make it work . i'll go ahead and send you an official offer for $9660 .,agree
2906,<end>,<end>
2907,hi ,intro
2908,hello ,intro
2909,are you familiar with this type of bike ? ,inquire
2910,yes . i used to have a similiar one but from a different brand . ,inform
2911,you are getting a great bike for $800 . many extras and i will deliver for you . this bike is still under warranty .,init-price
2912,great . would you accept $750 for it ?,counter-price
2913,with all the extras i feel that $775 is fair .,counter-price
2914,okay . deal . ,agree
2915,<end>,<end>
2916,"hello , do you have any questions about my item for sale ? ",inquire
2917,hello ! ,intro
2918,how old is this item ? ,inquire
2919,"it is only a couple years old and it is in perfect condition , just like new . ",inform
2920,"great , it will look perfect in my new apartment , i can give you $40 cash right now .",init-price
2921,would you be able to pick it up right away ? ,inquire
2922,"sure , i can leave right now . does $40 sound good ?",insist
2923,$40 does sound like a fair offer since you can come get it right now . ,agree
2924,thanks ,thanks
2925,<end>,<end>
2926,9,init-price
2927,hello there ,intro
2928,what is wrong with you ? ,inquire
2929,<end>,<end>
2930,hello ,intro
2931,"hi , i'd like to know what condition the tables are in . ",intro
2932,"of course , they are in excellent condition , no scratches or marks ",supplemental
2933,is there a wobble to them ? is there anything underneath the tables ? ,inquire
2934,they have rubber feet on the ends /bottom . no wobble very stable and great condition . ,inform
2935,<end>,<end>
2936,hi i'm inquiring about your phone for sale ,intro
2937,"yes , it's still available . the price is $85",init-price
2938,what are its features ,inquire
2939,"iphone 4 , 32k memory . it's been factory reset .",inform
2940,does it have any cracks or scratches ,inquire
2941,none . it's always been in a case and with a protective glass cover . ,inform
2942,would you take 76 for it,insist
2943,i can do $80,counter-price
2944,sounds good to me ,agree
2945,<end>,<end>
2946,"hello , how are ya doin today ? ",intro
2947,hello . i'm doing well . ,intro
2948,i would love this htc bolt . ,inquire
2949,"yep , new and still in packaging and having full 1 year warranty",inform
2950,sounds great . does it have wi-fi calling ? ,inquire
2951,the device does have wi-fi capabilites and you can download a wi-fi calling app if your not going to pay for active cell service yes . ,inform
2952,thanks for the info . would you accept $359 ?,init-price
2953,well i can throw in a 32gb micro sd card to expand the memory and also a black colored otter box to protect the device reliably . . . . . . $450 total   :),counter-price
2954,<end>,<end>
2955,hello . i'm interested in the bike you have for sale ,intro
2956,"hi , thank you for writing the bike is in really good condition and is fairly priced . ",supplemental
2957,"yes , i saw your offer of $150 and i can't argue with that . solid offer",init-price
2958,than i take you will accept the offer ? ,inquire
2959,<end>,<end>
2960,hey there can you tell me about this vehicle ? ,inquire
2961,"hello , the ad pretty much says it all . i runs great , i just needed to replace the power steering pump and she is good to go . ",intro
2962,i am asking $3500 for the vehicle . ,init-price
2963,is it 4 wheel drive ?,inquire
2964,"i see i did not mention that , but it is . ",inform
2965,"great , if i give you $3200 cash today will you accept it ?",counter-price
2966,i will take that $3200 but you will have to put the steering pump in yourself .,agree
2967,sounds good . ,thanks
2968,<end>,<end>
2969,hello ! ,intro
2970,do you have any questions about the apartment ? ,inquire
2971,"yes , it is a nice place . can you tell me more about it ? ",inquire
2972,"sure thing . we're asking $1950 for the apartment , a studio , which is super conveniently located near the cal campus and close to many dining options and outdoor activities",init-price
2973,can i give you $1700 ? it is for a broke college student .,counter-price
2974,"we could do $1800 , the apartment has been recently renovated and features new appliances",counter-price
2975,"sure thing then , that's not too expensive for me . ",vague-price
2976,<end>,<end>
2977,hello there ! ,intro
2978,are you interested in my table ? ,inquire
2979,yes i am . the price seems a little high with the scratches on the table ,inform
2980,no problem . ,inquire
2981,would you be willing to pick the table up from my house ? i could sell for $30 if so . ,init-price
2982,well if i have to pick it up can we do 22 maybe 25 . id have to borrow a friend's truck and still have to fix the screws . it is a great looking table after all,counter-price
2983,"yeah i could do $25 , that works . thanks a lot !",agree
2984,<end>,<end>
2985,hello ! i understand you are interested in the bike i have for sale ? ,intro
2986,"yes , my wife needs a bike and loves antiques . how long have you had it ? is it ride-able right now ? ",inquire
2987,it is in excellent shape . i can part with it for $150,init-price
2988,i'd feel more comfortable around $100 . ,counter-price
2989,unless you could deliver it as well ? ,inquire
2990,we can certainly drop it off . would $125 with delivery work for you ? ,counter-price
2991,that sounds like a fair deal . 125 with delivery .,agree
2992,<end>,<end>
2993,hello ,intro
2994,i am interested in your listing ,intro
2995,great ! it's in a great area and is recently remodeled ,supplemental
2996,it looks great in the photo . i have to tell you that my research shows that the price listed on this is way out of the range of comparables in the area . also i am working with a limited budget . so is the price at all flexible ? ,inquire
2997,"i could work something out . how about this , i'm needing some repairs done on one of my units and could us some spare cash . you prepay 3 months of your rent , if possible , and i'll knock it down to 3 , 200",init-price
2998,"i can do some repairs , that sounds like a workable scenario . however my research indicates that this unit should be listed for around $2000 . doing repairs would then put it at around $1800 .",counter-price
2999,meet me in the middle . you help me do repairs one day out of the week and i'll let you have it for $2000,agree
3000,<end>,<end>
3001,hi ! beautiful car . . ,intro
3002,thank you it is all original and has an 8 foot long bed . great deal .,supplemental
3003,is it still working great ? ,inquire
3004,it starts but beyond that i cant tell you much about the engine . it is a 1959 model . the exterior body has no rot,inform
3005,so maybe it needs a little fix . can you go down to $13000 ?,init-price
3006,"with the body being in the condition it is and this is a 59 model , i would feel better at 14000",counter-price
3007,yes but i still need some room to fix the car . will you accept $13500 cash ? ,counter-price
3008,yes that sounds great . ,agree
3009,thank you . have a good day ! ,thanks
3010,<end>,<end>
3011,hello ! ,intro
3012,hello . i love the bed and nightstand . ,intro
3013,are they brand new ? ,inquire
3014,"this stand has never been used . it was bought a year ago , and also comes with a queen firm mattress as well if you want that , i can add it . ",inform
3015,oh ok great . what type of wood is it made from ? ,inquire
3016,it is cherry wood . reddish honey color . ,inform
3017,"i can sell it for $350 , but if you wish to have the amttress too , its going as a set for $700 . ",init-price
3018,i wouldn't be able to do $350 . ,disagree
3019,would you accept $315 ? ,counter-price
3020,"i could do that , it is reasonable , for the stand only . ",vague-price
3021,we would need to come up with a better solution . . . ,vague-price
3022,you dont the table ? ,inquire
3023,"yes , but i also need the bed . ",inform
3024,<end>,<end>
3025,hi i'm very interested in the car ,intro
3026,"hello , my list price is about $9000 . ",init-price
3027,"it is a 2004 lexus 300 with 4 new tires , clean title , and a smooth engine . i would prefer cash only . ",supplemental
3028,that's high can we meet close to around $6500,counter-price
3029,"it's also got tinted windows , passed a smog test recently , and power steering . how about $7750 ? ",counter-price
3030,does the car have a clean title ,inquire
3031,"yes , it does . ",inform
3032,i can do $7500 and pick it up if that's ok with you,counter-price
3033,"sure , but call pat first . ",agree
3034,<end>,<end>
3035,hello do you still have the iphone for sale ? ,inquire
3036,hi there ! i sure do . ,inform
3037,hello there . ,intro
3038,what's the least you can take since it's an older model ,inquire
3039,"it's not that old , and it's pretty much brand new . i bought it for my grandparents and they got frustrated and couldn't figure out how to use it . it is unlocked though , so you don't have to be with a certain carrier to use it . ",inform
3040,i would like to get $340 out of it . ,init-price
3041,well the 7's are out now and i think 150 would be a great price for it,counter-price
3042,"these phones still retail for over $600 brand new . and honestly , my son needs $275 to go to his summer camp . that would be my lowest dollar .",counter-price
3043,well what if i pick it up myself could you go 250 ?,counter-price
3044,"as long as you meet me somewhere on this side of town , yes . ",agree
3045,sounds great to me ,thanks
3046,you've got a deal . ,agree
3047,<end>,<end>
3048,hey there . i'm very interested in your car . ,intro
3049,"hello . yes , it's still available . ",intro
3050,excellent . i love mustangs . why are you getting rid of it ? ,inquire
3051,i have a new one and have not had a chance to take this one out in a while . it's just sitting in the garage . ,inform
3052,how long has it been sitting in a garage ? ,inquire
3053,just for a month or so . it's been maintained and started regularly . it's very clean and runs great . ,inform
3054,that sounds great . it looks like it's in great shape . what kind of mileage does it have on it ? ,inquire
3055,"only 15 , 000 miles .",inform
3056,"wow , that's incredible . would you take $20000 for it , and i can pay in cash today ?",init-price
3057,"i was looking to stay close to $28 , 500 . the car is pretty much new . has very low mileage . it's well maintained .",counter-price
3058,"i really want this car , but that's a little too rich for my blood . how about 23000 , because blue is my favorite color .",counter-price
3059,"the lowest i can go is $26 , 000",counter-price
3060,"how about $25 , 500 , and i'll name it after you ?",counter-price
3061,"i can do $25 , 900 . no lower than that .",counter-price
3062,deal . ,agree
3063,<end>,<end>
3064,"hello , has this package been opened ? ",inquire
3065,nope it is new never opened . it was my sons who doesn't need it ,inform
3066,"gotcha , ill give ya $15",init-price
3067,i could go 20 that's the most i will go,counter-price
3068,"all ive got is 17 cash , you sure you cant lower it to that ?",counter-price
3069,17 i can do,agree
3070,<end>,<end>
3071,"hello , are you interested in these apartments ? ",inquire
3072,hello . yes i am . how many bedrooms ? ,inquire
3073,most of our available units have 3 bedrooms . there are a limited number of singles available .,inform
3074,thanks . how many baths in the 3 bedroom apartments ?,inquire
3075,"they have 2 full baths , with nice soaking tubs and a shower in them .",inform
3076,great . would you accept $975 ?,init-price
3077,these are newly rennovated and i cannot go that low . ,vague-price
3078,could you do $1500 ? ,counter-price
3079,"i'm sorry , but i can't do $1500 . ",disagree
3080,would $1200 work for you ? ,counter-price
3081,"i could do $1300 , but cannot go any lower for these !",counter-price
3082,that will work . ,agree
3083,<end>,<end>
3084,"looks like a nice bedroom set , how long have you had it ? ",inquire
3085,just a year ,inform
3086,"i can find a new set for around 1500 , since this is a year old and has a bit of damage how does $800 sound . i can pick it up as well",init-price
3087,the estimate cost of the repair should not be more than $250 . what id i give that to you plus an additional $150 . ,vague-price
3088,"making the cost to reduce to $1 , 250 . ",counter-price
3089,"$1250 sounds fair , if you can deliver it too .",agree
3090,i will deliver ,thanks
3091,deal ,thanks
3092,<end>,<end>
3093,"hey , i am intereste in this place . ",intro
3094,"hello there , are you interested in the property on fairmont lane ? :) ",inquire
3095,"yes , but it seems a little steep . does it include any of the utilities ? ",inquire
3096,"no unfortunately this property does not include any of the utilities . it is a two story place , with a 3 car garage , beautiful fenced in back yard so any children can play safely . very safe neighborhood in an excellent school district",inform
3097,would you be willing to cut the security deposit in half and i will pay full price for rent ? ,inquire
3098,"the first and last month comes to $4 , 300 and the security deposit is set at only $1 , 200 . due to the deposit being lower than rent i cant take much off . . . . . i can make the security deposit an even $900 if that would work for you ?",init-price
3099,perfect . ,agree
3100,<end>,<end>
3101,i'm interested in the house you have for rent . how old is it ? ,inquire
3102,"built in the 80s , the move in date is july 2017 and it's very spacious",inform
3103,"it seems pretty ideal , but i am on a budget , and i have my eye on a few other places . i'm looking to spend closer to $1600 , but i'm willing to negotiate on the price .",init-price
3104,"it's fremont . you can barely get yourself an apartment for $1600 that is centrally located like this . at the asking price , it's quite a steal .",counter-price
3105,i'm sure it is . ,vague-price
3106,"money is tight for me , that's all . will you accept $1920 ? ",counter-price
