,text,meta_text
4113,can you tell me something about it ? ,inquire
4114,"this bike is great , and i had some good adventures with it . it's a great downhill bike and i think your son would love it ! ",inform
4115,how are the tires and is it rust free ,inquire
4116,there is no rust on it and the tires are brand new . ,inform
4117,"well , i was thinking i could pay about 575 ",init-price
4118,since this bike is in such a good condition i cannot take any less than $700 . ,counter-price
4119,well could you deliver it if i pay the 700 ? ,inquire
4120,i could deliver it to you today if you paid that . ,inform
4121,ok i will do the 700 ,agree
4122,<end>,<end>
4123,hi ,intro
4124,"hey i saw your ad for the sub woofer i really want it but im kind of low on cash , would you accept $20 ? ",init-price
4125,are you still there ? ,inquire
4126,yes do you see my message ? ,inquire
4127,<end>,<end>
4128,hi ,intro
4129,hello ,intro
4130,are you interested ,intro
4131,yes i like the color of the lamp . ,intro
4132,how long have you had it ? ,inquire
4133,not long it's a great lamp ,inform
4134,ok . who is the designer ? ,inquire
4135,ruffled lamp with wooden base ,inform
4136,yeah i saw that in your listing . but you said it's a designer lamp . who is the designer ? ,inquire
4137,it's a new designer ,inform
4138,"ok , would you be willing to take $50 for it ? ",init-price
4139,the lowest i can go is $65 dollars it's to nice to go that low i'm tring to work with you ,counter-price
4140,"money is a little tight on my end . and since it's a new designer and not anyone really well known , can we compromise ? $60 and you have a deal ! ",counter-price
4141,deal since i need the money $60 is fine ,agree
4142,"ok , great ! pleasure doing business with you ! ",thanks
4143,<end>,<end>
4144,"hi there i am interested in your item for sale , can you tell me some details about it please ? ",intro
4145,hi there - i have a brand new iphone 6 that is completely unlocked for sale ,inform
4146,that's great . does it come with a charger ? ,inquire
4147,"absolutely - this thing is new in box , still has the screen wrapper on ",inform
4148,that's great . would you consider an offer of 200 for it ? ,init-price
4149,"i'm afraid not , this is really a brand new phone just purchased , with warranty , new in the box . 200 dollars is well below fair value for this phone . ",disagree
4150,i could go as low as 350 but that's really the end of my rope ,counter-price
4151,i can go to 300 ,counter-price
4152,if you look up the pricing on a new iphone six 350 is a very fair price . i can throw in additional warranty on the phone for an extra year ,supplemental
4153,ok the extra warranty sounds like a good deal ,agree
4154,<end>,<end>
4155,hello ,intro
4156,hi . - i was interested in the apartment . ,intro
4157,how much is the rent ? ,inquire
4158,i am looking for 1500 for the month . ,init-price
4159,"that seems a little high for this apartment , can you come down on the price ? ",vague-price
4160,"the bay views are well worth the price , how much at most are you willing to pay ? ",inquire
4161,would $1139 be acceptable ? ,counter-price
4162,<end>,<end>
4163,"hi , i am interested in the sofa i was wondering if there are any major stains ? ",inquire
4164,"no stains at all , this was in my guest room/office and only used a couple times ",inform
4165,smoke free/ pet free home ? ,inquire
4166,yes ,inform
4167,is it already disassemebeld or ready to be shipped/picked up ? ,inquire
4168,it isn't at the moment but it only take about 10 minutes to be disassembled so i can have it ready by the time you are here to pick it up ,inform
4169,i would like to offer you 20$ for it and i will come and dissasemble it and pick it up . i will also bring enough help to lift it . ,init-price
4170,"the lowest im willing to go is $30 , its practically new ",counter-price
4171,how about 22 dollars and i will bring you free smoke detectors for your residence from my job ? each detector has a ten year battery so you wont have to worry about changing the batteries for a long time . ,counter-price
4172,that sounds fair ,agree
4173,<end>,<end>
4174,i am interested in buy your jewelry armoire ,intro
4175,hey so i have a beautiful jewelry armoire for sale . thank you for your interest . ,intro
4176,can you tell me a bit about it ? ,inquire
4177,it's never been opened . . . ordered from hsn . it's made to mount on the wall . you really can't find this anywhere this cheap nib . ,inform
4178,sounds nice would you take$45 for it ? ,init-price
4179,"wow i can't go that low , that would mean you're getting it half off of the price i paid . $60 is fair because that would be a 33% discount from retail price . ",counter-price
4180,"i would be willing to go a little higher , how abouot $53 ",counter-price
4181,please meet me in the middle at $56 . ,counter-price
4182,that is fair $56 it is ,agree
4183,"ok , thanks ! ",thanks
4184,<end>,<end>
4185,hi . i'm interested in buying your end tables . ,intro
4186,great . you'll love the table it is very high quality . ,intro
4187,oh ? is there something special about the item that makes it stand out ? ,inquire
4188,"yes , they are made of high quality oak . ",inform
4189,that sounds fantastic . what condition are they in ? any scuffs or marks on them ? ,inquire
4190,they are in good condition . i could sell one to you for $150 . 00 ,init-price
4191,any wiggle room there ? they really do look fantastic but i'm on a budget . i could pick them up myself for a discount . ,inquire
4192,i could come down a little if you picked them up . ,inform
4193,what would you be willing to offer ? ,inquire
4194,"i could offer you 100 dollars cash , tonight . ",counter-price
4195,"that might be a little lower than i can take for the table . if you were able to pick it up and give me $140 cash , i'd do it . ",counter-price
4196,that's a bit too high for me sadly . but because they are such high quality i would be willing to stretch myself . how about we meet in the middle ? 125 and i take it off your hands tonight ? what do you say ? really can't afford any higher . ,counter-price
4197,"you get what you pay for . i promise you will love this table . i can come down from my original price , but i still have to get a fair price for the table . if you can do 129 , i'll do the deal . ",counter-price
4198,"i understand that , but since i'm offering a fast easy deal , cash , an picking it up myself i do think that 125 is fair . it saves you the gas . plus that is honestly all i have on me . i love the item but i can't go borrowing money to buy it . ",insist
4199,i really want to do the deal with you . how about $125 cash and you mow my lawn tonight . that way you don't have to borrow money and i'll get a fair price for the table . ,counter-price
4200,as long as it's a small one i guess i could do that . ,inform
4201,<end>,<end>
4202,"hi , how do you feel about the list price of $1800/month ? ",init-price
4203,hello . i'm interested in the townhouse . ,intro
4204,is it still available ? if so how long is the lease term ? ,inquire
4205,the lease will be one year . ,inform
4206,i really like the town home but a year lease is a bit long--would you be willing to accept 1550 ? ,init-price
4207,how long do you plan to stay there ? ,inquire
4208,of i like the area and tow home i could potentially stay 2-3 years until i finish school ,inform
4209,"i'm confused because you said a one year lease is too long , but it seems like you want to stay longer than a year ? ",inquire
4210,"what i mean by a year lease being long is that it's a big commitment since i don't know if i will like the neighborhood , neighbors , management , town home , etc . ",inform
4211,would you be willing to accept a lower monthly amount ? i have excellent credit and have excellent references ,inquire
4212,"i can accept your offer of 1550 if you either commit to one year , or pay a two months' deposit upfront . otherwise i'm afraid i can't give you a discount . ",counter-price
4213,thank you ! that is absolutely something i can do . so if . derstand we are agreeing on a 1 year lease with a 2 month deposit upfront ? this sounds great ! ,agree
4214,"yes that works for me . so the lease will be a one year commitment , at 1550/month . 3100 deposit will be refunded at move out minus any costs for damages ",agree
4215,thank you ! we have a deal ! ,thanks
4216,<end>,<end>
4217,hello ,intro
4218,hello ,intro
4219,were you interested in purchasing this item ? do you have any questions about it ? ,intro
4220,i am interested in the bike . ,intro
4221,do you have any questions about it i can answer for you ? ,intro
4222,what color is this bike nad where is the location of the bike ? ,inquire
4223,"the bike is a really nice metallic blue and has white features like white handle grips , white fork and a white saddle . ",inform
4224,"would you be willing to take $650 . 00 cash money , today ? i will pick up immediatly ! ",init-price
4225,"that is a good offer , it would be great if you could pick it up , but 650 is a bit too far below asking price . i could go as low as 700 though . ",counter-price
4226,i will take it for $700 . 00 ,agree
4227,<end>,<end>
4228,hello i am interested in the vacation timer you have listed . ,intro
4229,how many lamps can be hooked up to it ? ,inquire
4230,"hello , let me check on that for you ",inform
4231,ok thank you ,thanks
4232,"there is no set amount of lamps , i would assume it is however many are in the home and you want on the timer ",inform
4233,"okay i really would like one of these before my upcoming vacation , can we make a deal at $2 ? ",init-price
4234,$3 and we've got a deal ! ,counter-price
4235,deal ! ,agree
4236,great thank you ! ! ,thanks
4237,<end>,<end>
4238,hey . will you tell me some more about your car ? are you willing to negotiate the price ? ,inquire
4239,"yes it's a 2007 lexus is 250 i hardly drive it , also has small scratch on passenger door ",inform
4240,how many miles ? and how is it on gas mileage ? it's a decade old ! ,inquire
4241,it has very low mileage and gets great gas mileage i'm will to knock off $1000 if you are willing to pick up ,init-price
4242,"that wouldn't be a problem , but i still think 9k is a bit steep . i'd gladly hand you a stack of cash about 5grand thick . meet you in the office tomorrow to work out the paperwork ? ",counter-price
4243,"buddy i'll do do $7500 final offer , u pick it up thats the lowest and the final offer please accept it ",counter-price
4244,<end>,<end>
4245,"nice table , any chance you'd take $75 for it ? ",init-price
4246,"hey , thanks for your interest in my danish end table . it's absolutely beautiful and we use as side table . ",supplemental
4247,"right to the point i see . no , however , i can do $90 and deliver it . the amount of time spent to refinish the table by a professional amounted to almost as much as i'm selling the table for . ",counter-price
4248,"ok , i can go $85 , would that work ? ",counter-price
4249,if you can meet me in the middle i think we could do $87 . but it's cash only . ,counter-price
4250,works for me . good doing business with you . ,agree
4251,"thanks , one more thing , the table wobbles a little . ",thanks
4252,<end>,<end>
4253,hi there . i like the desk you have listed . ,intro
4254,how long have you had it ? ,inquire
4255,"several years , it was my mother-in-laws ",inform
4256,i can see in the picture that there's some wear on the surface . i was hoping to gift this to my daughter . would you be willing to come down in price it all since its condition isn't mint ? ,vague-price
4257,"i could come down a little , but it is an antique . we have always felt like the wear gives it character . ",supplemental
4258,fair enough . i do like the older look . how about $70 ? ,init-price
4259,i would not be willing to go that low . i could come down to $90 . ,counter-price
4260,hmm . i can't go that high . can we meet in the middle ? $85 ? ,counter-price
4261,as long as you are able to pick it up today and pay cash then we can agree on $85 . ,agree
4262,"yes , i can do that . i have a truck , and my husband can do the lifting . thank you ! ",agree
4263,<end>,<end>
4264,hello ,intro
4265,hello i am very interested in the unit you have listed in north oakland . ,intro
4266,are any utilities included ? ,inquire
4267,"yes . water , trash , recycling and taxes are all included in this deal ",inform
4268,do you allow pets ? ,inquire
4269,"i think a small dog would be okay , yes ",inform
4270,okay mine is about 5 pounds so that is perfect . i am looking to move immediately and can pay $2200 a month would that work for you ? ,init-price
4271,sounds great ! ! ,agree
4272,awesome ! ,agree
4273,<end>,<end>
4274,hello ,intro
4275,hello ! ,intro
4276,are you interested in this tv stand i've got for sale today ? ,intro
4277,"well , i am the one with the tv stand for sell . i am wanting to sell it . ",intro
4278,oh yes that is correct hahaha ,unknown
4279,are you interested in buying this ? ,intro
4280,"yes i am . will it hold a 55"" tv ? ",inquire
4281,i believe so . ,inform
4282,will you take $60 for it ? ,init-price
4283,"that is too low , i could come down to $75 . ",counter-price
4284,i can do that . ,agree
4285,<end>,<end>
4286,"hi , can you tell me about your item for sale please ",inquire
4287,i have a very nice indoor antenna ,inform
4288,"the asking price is a bit too high for me , is there anything you can throw in to make it a better deal ? ",vague-price
4289,"i'm looking to make a deal here and wanna help you out , how does $10 sound ? ",init-price
4290,that sounds like a fair price . ,agree
4291,<end>,<end>
4292,"hi , are you interested in the car ? ",intro
4293,yes indeed . however there are a few things i'd like to talk about . ,inquire
4294,"ok , ask away . ",agree
4295,so this salvage title . . . what made the small accident so small ? ,inquire
4296,we bought this car at a law enforcement auction . the salvage title means you can't register and drive the car . it'f for parts only . there just a small dent in the rear quarter panel . otherwise the care is in very good condition and low miles . it's a goldmine for parts . ,inform
4297,could i drive it on private lands without issues ? ,inquire
4298,"oh yeah , you can do that . just stay off of paroled roads . it's really just for parts . if you have a body or repair shop , then you can charge what ever you want for the parts . ",inform
4299,"in that case i think i'm going to have to cut that price in half there , and meet you at $8375 . ",init-price
4300,"i could let it go for $12 , 500 . could you do that ? ",counter-price
4301,"that's still too low partner , we're looking at maximum $9000 . it's a useless car , and will take me a while to sell the parts . ",counter-price
4302,"i'm sad to hear that . my rock bottom price is $11 , 000 . if you can see your way to make that great . ",counter-price
4303,<end>,<end>
4304,hello ,intro
4305,"good evening , how are you ? ",intro
4306,"doing well , thanks . hope you are ",intro
4307,yes . so you are interested in the tandem bicycle ? ,intro
4308,"yes . if i can pick it up , would you be willing to accept $1800 for it ? ",init-price
4309,"if you can pick it up , i would gladly go $2100 on it . it is a really nice tandem . ",counter-price
4310,i do see it is a nice tandem ,unknown
4311,i will even warranty the tandem for a full 12 months . ,supplemental
4312,does it come with any additional items or anything i need to purchase to use it ,inquire
4313,"you will not need to purchase anything to use it , it comes ready to use . ",inform
4314,ok i would like to buy it but the max i can pay is $2000 . will that work for you ? ,counter-price
4315,deal . $2000 it is . ,agree
4316,great ! thank you ,thanks
4317,<end>,<end>
4318,"hey , i am interested in your radar detector . ",intro
4319,"it really is a great one , you've found a good deal . do you have any questions ? ",intro
4320,how long did you own it ? ,inquire
4321,i have only had it about 6 months ,inform
4322,any problems with it ? ,inquire
4323,"no there's nothing wrong with it , i just wanted a newer one . ",inform
4324,"well , it looks great , but $250 is a bit steep for me . i was looking to pay maybe $210 . ",init-price
4325,$220 and we've got a deal ,counter-price
4326,that's a little bit more than i'd like to spend . ,vague-price
4327,$215 ? ,counter-price
4328,"i see that the case and suction cups and included , so i will take it for $215 . ",agree
4329,<end>,<end>
4330,"hello , i am interested in your twin frame ",intro
4331,"hello , thanks for your interest . the twin frame is still available . ",intro
4332,"ok , i am curious if you would take $115 for it ? ",init-price
4333,"no , i'm sorry . would you be able to pay $120 ? ",counter-price
4334,"sounds fair to me , thank you ",agree
4335,<end>,<end>
4336,hi i am selling a beautiful oak glass bookcase ,intro
4337,hi . ,intro
4338,i see that the asking price on this item is $95 . ,init-price
4339,have you used this item in your home ? ,inquire
4340,i bought from an estate sale but i never used it myself ,inform
4341,would you be willing to accept a slightly lower price if it is paid in cash and i handle the pick-up ? ,inquire
4342,that sounds reasonable how much lower are you talking about ? ,inquire
4343,i was thinking $87 ? ,counter-price
4344,would you agree to $90 ? ,counter-price
4345,yes . it looks like a very nice cabinet . that sounds good . ,agree
4346,great ,thanks
4347,<end>,<end>
4348,hello ! i would like to buy this stereo for $59 ,init-price
4349,"it is a pioneer , and it is in great condition . i will accept $89 . ",counter-price
4350,"okay , i will pay $89 ",agree
4351,"ok , agreed . ",agree
4352,thank you ,thanks
4353,<end>,<end>
4354,hello there ,intro
4355,hello . are you interested in my subwoofer ? ,intro
4356,"yes , what condition is it in , is it new ? ",inquire
4357,it is used but i have always taken very good care of it and it is in amazing shape ,inform
4358,great . how old is it then ? ,inquire
4359,"it is about 6 months old , i just wanted to upgrade ",inform
4360,"is it red , i don't like red , would it be possible for me to paint this blue to match my subaru wrx ? ",inquire
4361,i can't see why not ,inform
4362,"alright sounds good , i can offer about 375 for this . ",init-price
4363,sounds like a deal ,agree
4364,<end>,<end>
4365,hi ,intro
4366,hello . ,intro
4367,how many colorsw do you have ,inquire
4368,they are all black . we got them as company phones so all are the same . but brand new and unopened . ,inform
4369,tell me a little about the features ,inquire
4370,"sadly i'm not a phone salesman but it's easy to find the information about samsung s8 online . it's the newest model , fantastic camera , resolution and great quality . as i said , brand new , in original box . you won't find a better offer anywhere . ",inform
4371,great can you let me get it for 550 please i need a good phone for my wife ,init-price
4372,"i can't lower the price much if you are only buying one . discount offers is for those willing to buy multiple phones . if you are really looking for a gift for your wife i might go down slightly , but in that case you will need to pick it up yourself . 600 dollars if you can pick it up yourself . ",counter-price
4373,all i have is 598 can u work with that ill pick it up ,counter-price
4374,"alright , we can agree on that . ",agree
4375,<end>,<end>
4376,"hello , i am interested in your property . ",intro
4377,"however comps in the area are listed quite lower than yours . i would like to pay $1 , 000 a month . ",init-price
4378,"i am sorry , i cannot go that low . however i can promise you that the price is very worth it . ",vague-price
4379,"it is close to a great school , has lots of businesses near it . its very upscale ",supplemental
4380,"your listings are almost double what apartments go for in this area . i would be able to come up to $1 , 100 but that is more than fair . ",counter-price
4381,"okay , we can do that ",agree
4382,<end>,<end>
4383,hi how are you ? ,intro
4384,"i am great ! i am very interested , however i see by looking at the comps that it is priced higher than other properties . i would be willing to offer $1 , 750 ",init-price
4385,"this is a very beautiful house as you can see , i'm glad you are interested however i can only go as low as $1 , 850 . how does that sound to you ? ",counter-price
4386,"how about we split the difference and i will pay $1 , 800 ",counter-price
4387,"okay ! $1 , 800 sounds good ",agree
4388,<end>,<end>
4389,hello ,intro
4390,hello are you interested in buying this bmw ? ,intro
4391,"yes , i am interested in buying the bmw . ",intro
4392,"unfortunately , i'm really only looking to spend $4200 on a vehicle . ",init-price
4393,would you be willing to lower the price if i come to you and pick the car up ? ,inquire
4394,for this car i think that is a bit low . 5000 is a great deal for a car like this ! i'll even throw in a gas card that i have for you to use . ,counter-price
4395,"that is a nice addition and i'm willing to raise my offer to $4350 , but i'm afraid i can't go any higher than that . ",counter-price
4396,if you can come by and pick it up today i'll sell it to you for 4350 . ,agree
4397,you've got yourself a deal ,agree
4398,<end>,<end>
4399,hello ,intro
4400,hey . i saw your post and i like it . what are the dimensions ? ,inquire
4401,"it is 39"" long , 25"" wide and 19"" tall ",inform
4402,tjat ,unknown
4403,"it is extremely gorgeous , its from the time of ww2 , very lightweight but the hardware is very sturdy ",supplemental
4404,"sorry , finger slipped . that's bigger than i expected . would you take 180 for it ? ",init-price
4405,i can go to $200 ,counter-price
4406,that's more than fair . thanks . ,agree
4407,thank you ! ,thanks
4408,<end>,<end>
4409,"hello , i am interested but the price seems extremely high for this neighborhood and only 1 bedroom i would be willing to pay $850 ",init-price
4410,"what ? it's berkely . california is expensive , especially this area . i'm willing to do $1600 . if you notice we are very selective and don't allow section 8 . your neighbors are upstanding people . ",counter-price
4411,"the same size units are going for around $900 , that is what i would offer you . ",counter-price
4412,"no , you need to meet me int he middle at $1250 . ",counter-price
4413,"i cannot go higher than 1 , 115 . that is more than fair when you look at the comps ",counter-price
4414,"ok , but can you do first , last , and security deposit at once ? ",inquire
4415,"sure , that would be fine . ",agree
4416,<end>,<end>
4417,"hi there , i am interested in your item for sale . ",intro
4418,can you tell me some of the main selling points about this item ? ,inquire
4419,hello ! asking is $1900 . ,init-price
4420,do you have any questions ? ,intro
4421,what are some of the main selling points ? ,inquire
4422,"this home comes with a fenced yard , 2-car garage , w&d , and lawn service is included in the rent ! ",inform
4423,i'm working with a very limited budget . are there any amenities i could forego in order to lower the asking price ? ,inquire
4424,"unfortunately , the updates are have all been completed already , but if you do your own yard work , i can cut $100 off the rent . ",inform
4425,i'm not going to be able to pay the full asking price . i could go as high as 1300 ,counter-price
4426,i cannot go that low . i can give it to you for $1600 if you sign a 12 month lease . ,counter-price
4427,<end>,<end>
4428,"hello there , are you interested in my scanner ? ",intro
4429,"yes , i am ! about how old is it ? ",inquire
4430,about 10 years ,inform
4431,"okay , i want it but can you take $368 for it ? ",init-price
4432,i can take $375 and we have a deal ,counter-price
4433,sounds great ,agree
4434,<end>,<end>
4435,i saw your ad about your car . would you take 1800 cash ? ,init-price
4436,i think that's a bit too low . look at my cars sweet aerodynamics ,vague-price
4437,"i know . it was an insult of an offer , but i had to try . and yeah , the wagon factor is not lost on me . it's a good looking car . would you consider 2000 ? (still too low . 2200 ? ) ",counter-price
4438,"i would be willing to take $2 , 500 and i could drop the car off to you in person ",counter-price
4439,"i was hoping for closer to 2250 , but i could probably accept a higher price . . . ha ! whatevs . you got a deal . 2500 ! ",agree
4440,great . ,thanks
4441,<end>,<end>
4442,"hi , i see you're interested in the level one unit ? apartment #a ? ",intro
4443,"i am , but based on comps i would offer you 2 , 000 ",init-price
4444,"understood , i think the fact this includes a free parking spot at that location makes it work $2 , 300 a month . but i could go down to $2 , 200 . ",counter-price
4445,"let's meet in the middle at 2 , 100 ",counter-price
4446,"well , i'm not sure that's really meeting in the middle . if you can do $2 , 150 , we have a deal and we'll get the place ready for you to move in ! ",counter-price
4447,"2 , 115 is my top offer ",counter-price
4448,"you seem like a nice person , i think that i can swing $2 , 115 . . . congratulations ! ",agree
4449,<end>,<end>
4450,hello there ,intro
4451,hello . hope you are well this evening ! i am interested in the smartphone . ,intro
4452,what price are you selling it for ? ,inquire
4453,"i am asking $10 for it , it is brand new still in the box . never opened ",init-price
4454,"i see that it is only 3g , whereas most of the newer smartphones are now 4g . ",supplemental
4455,"given that , would you accept $7 for the smartphone ? ",counter-price
4456,"yes , that sounds fair to me ",agree
4457,<end>,<end>
4458,hello ,intro
4459,"hey , i have this tv stand for only $80 . ",init-price
4460,"i really can't pay that much , do you think you could do $40 ? ",counter-price
4461,it's in pristine condition and i bought it for significantly more than i paid for it . it came from a smoke free home . ,supplemental
4462,what is your bottom dollar ? ,inquire
4463,"i'm thinking $70 , because i can deliver it . ",counter-price
4464,"how about $60 , and i will pick it up myself . and i will do it at a time that is good for you . ",counter-price
4465,"i can meet you in the middle at $65 , considering about $5 for gas . ",counter-price
4466,"fine , that works for me . ",agree
4467,<end>,<end>
4468,"hello there , hope you are well this evening ! i am interested in your theater system ",intro
4469,"hello i am well , i hope you are as well . i'm glad to hear you are interested in this . is there any questions that you have about this ? ",intro
4470,"i am wondering , does it read bluray discs or just dvds ? ",inquire
4471,this is one that actually just does dvds . but it does work very well ! ,inform
4472,"okay . given that it won't play blurays , would you take my offer of $227 ? ",init-price
4473,<end>,<end>
4474,"hello there , i am interested in your lights you've got for sale ",intro
4475,i have a makeup & storage vanity for sale ,supplemental
4476,my ad here shows entela bench lights for sale ,supplemental
4477,the ad i place is for a makeup & storage vanity for $75 ,init-price
4478,well that's embarrassing lol . . we must be looking at different things ,unknown
4479,<end>,<end>
4480,this looks like a really nice used truck . how many miles are on it ? ,inquire
4481,"right at 95 , 000 ",inform
4482,"not bad at all . i have been looking for a truck like this . i am willing to offer $15 , 200 for it , and i will come pick it up if that price is right . ",init-price
4483,"i would take 15 , 750 ",counter-price
4484,"i am a cpa , and if i can get the truck for $15 , 200 , i will prepare your income tax returns for you free of charge for as long as i own the truck . ",insist
4485,"i don't need that , but thanks . like i said looking at the blue book value you are getting steal at 15 , 750 with the low mileage . ",insist
4486,"ok - thought i would offer . $15 , 750 it is . thank you . ",agree
4487,<end>,<end>
4488,"hello , i am interested in buying your router . ",intro
4489,"i am wondering , how old is it ? ",inquire
4490,less than a year ,inform
4491,"ok , how fast does it run ? ",inquire
4492,14x faster speed . it is a steal at $13 ,inform
4493,"ok , i was thinking of offering $7 . i dont have much ",init-price
4494,i can't go that low . how about $13 ,counter-price
4495,"ok , i can try to make that work . $13 it is ",agree
4496,<end>,<end>
4497,"hello , i am interested in buying your bmx bike ",intro
4498,hello . i was looking for $500 . the bike has some custom additions and new tires . ,init-price
4499,"ok , it does look like a great deal ! ",agree
4500,how old is the bike ? ,inquire
4501,i bought it new two years ago . ,inform
4502,nice . how do you feel about $460 ? ,counter-price
4503,$460 sounds fair . ,agree
4504,okay great . thank you ,thanks
4505,<end>,<end>
4506,"hi , you want my diamondback r8r (lapierre aerostorm) tt bike , 58cm (lg) ",intro
4507,"i do , but based on comps you are asking retail . i would be willing to pay 1 , 200 ",init-price
4508,it's got some upgrades that account for the price ,supplemental
4509,"the bike is used and is 3 years old , i could go buy a new one for that price . again i would offer 1 , 200 ",insist
4510,i can let it go for 1600 ,counter-price
4511,"i could offer 1 , 300 ",counter-price
4512,how about 1450 ,counter-price
4513,"i could do 1 , 350 ",counter-price
4514,deal ,agree
4515,<end>,<end>
4516,hi i am interested in your db response and toppeak quick track mtx ,intro
4517,"alright great , i'm asking 120 for it . it's not very old and is in great condition . ",init-price
4518,2009 is somewhat old have you used it yourself ? ,inquire
4519,"of course , i've been the only owner . it works great , and has been stored in a garage . it's never sat outside . ",inform
4520,ok would you accept $100 for it ? ,counter-price
4521,"woah i don't think i could go that low , how about $111 . ",counter-price
4522,that is a bit much i am willing to do $106 ,counter-price
4523,"meet me in the middle at $108 , and deal . ",counter-price
4524,sure that sounds great $108 ,agree
4525,ok thanks . ,thanks
4526,<end>,<end>
4527,hey there ! are you interested in purchasing this awesome bike ? ,intro
4528,hi im intrested in this bike are u willing to ,intro
4529,i've got a little wiggle room but $375 is a pretty great deal considering the work that's gone into it . ,init-price
4530,yeah i hear u but im kind of on a buget and i can offer 225 ,counter-price
4531,"that's a bit low for me , but i would accept $275 . that's my bottom dollar . would that work for you ? ",counter-price
4532,would you accept 260 ,counter-price
4533,"i will throw in a sweet bike helmet and handlebar bell , but $275 is the best i can do . ",counter-price
4534,ok we got a deal ,agree
4535,"awesome , pleasure doing business with you ! $275 it is . ",agree
4536,<end>,<end>
4537,hey there i am looking to buy a bike . . . ,intro
4538,can you tell me about the one you have for sale . . . ,inquire
4539,"this bike is in almost new condition , just a few minor scuffs . it is freshly serviced and an amazing deal ",inform
4540,how old is the saddle . . . is there any chance you could throw in a new saddle ,inquire
4541,if you will pay full price i would throw in a new saddle ,inform
4542,4500 is really high for a used bike . . . ,init-price
4543,"not when the new ones are 6 , 000 ",counter-price
4544,"i don't know , it is still awfully high . the 2018s are already out . ",vague-price
4545,make me an offer ,intro
4546,"well with a new saddle i could go as high as 4250 , without i could go as high as 4150 ",counter-price
4547,"i would do 4 , 250 with the new saddle ",counter-price
4548,great thanks ,agree
4549,<end>,<end>
4550,hello there ,intro
4551,hello to you . that is a very nice ikea wardrobe . ,intro
4552,has it been heavily used ? ,inquire
4553,"no , it is nearly brand new . we only used it for about two months ",inform
4554,excellent . i am willing to offer $280 for the wardrobe and will arrange for pickup . ,init-price
4555,"well i have it listed for $450 , $280 is kind of a lot lower than i planned to go . ",counter-price
4556,"i understand . we have three children under the age of 4 , and money is kind of tight . but i am interested in this wardrobe . what about $300 ? ",counter-price
4557,"awe , i have two that young as well . i can do $300 ! ",agree
4558,"awesome , thank you much ! ",thanks
4559,<end>,<end>
4560,"hello , i am very interested in your iphone you've got here . ",intro
4561,how old is it ? ,inquire
4562,about a year ,inform
4563,"okay , and theres nothing at all wrong with it ? ",inquire
4564,nothing wrong with it at all ,inform
4565,would you be okay taking $322 ? ,init-price
4566,i would take $330 ,counter-price
4567,"ok , sounds like a del ",agree
4568,<end>,<end>
4569,"hello , i am really interested in your tractor . ",intro
4570,is it in good shape ? ,inquire
4571,"hello , yes the tractor is in mint condition , barely used . ",inform
4572,"i love it ! however i can't really go as high as $350 , any chance we can agree on $266 ? ",init-price
4573,"if you can split the difference and go for $308 , we have ourselves a deal ",counter-price
4574,sounds great to me ! ! ,agree
4575,<end>,<end>
4576,"hello , i am very interested in your car . ",intro
4577,however $12000 is out of my price range for a car that is 7 years old . i offer $6000 and i will pick up the car myself . ,init-price
4578,"there is no possible way i could go that low . i would take $11 , 000 ",counter-price
4579,"that's fine , i will go elsewhere with my money . ",agree
4580,okay ,agree
4581,<end>,<end>
4582,"hi , you're interested in the digital picture frame ? ",intro
4583,good evening . yes i am very interested in the picture frame . hope you are well tonight . ,intro
4584,"i'm doing well , thank you . how are you ? ",intro
4585,"doing well . i am willing to offer $18 for the picture frame , and will pay for any shipping . ",init-price
4586,"ah , i was looking for local buyers only i'm afraid . but maybe i could ship it . what payment method are you offering ? ",inquire
4587,"i will offer whatever payment method you prefer , and will include a prepaid shipping label . ",inform
4588,"in that case , i will accept your offer of $18 . ",agree
4589,that is great . thank you very much . ,thanks
4590,<end>,<end>
4591,"hello , i am very very interested in your truck you have for sale ",intro
4592,great ! ,thanks
4593,"i see it is almost 10 years old , is there anything wrong with it that needs fixed ? ",inquire
4594,"nope , i put some work into before i listed it . ",inform
4595,"ok , well i am trying to stay within a budget here . i can offer you $12540 for it , how does that sound ? ",init-price
4596,"i couldn't go that low . i could do 14 , 500 ",counter-price
4597,"ok , 14 , 000 ? ",counter-price
4598,"meet me in the middle at 14 , 250 ? ",counter-price
4599,"sounds good , thank you ! ",thanks
4600,<end>,<end>
4601,hi . ,intro
4602,hi i would like to buy this bookshelf and will pick it up ,intro
4603,"perfect , it is a beautiful bookcase . i am asking 35$ . ",init-price
4604,will you take 32$ ,counter-price
4605,"yes , if you are willing to pick it up i will take 32 . ",agree
4606,awesome ! ,agree
4607,<end>,<end>
4608,"good evening , hope you are well . are you interested in the iphone 6 ? ",intro
4609,yes i am . is there anything currently wrong with it ,inquire
4610,"there is nothing wrong with it at all . excellent condition , looks like brand new . ",inform
4611,"ok , i'd like to buy it but can only do $230 ",init-price
4612,"i was really hoping to get $250 for this iphone . $250 is a great deal for this phone , but i will be willing to part with it for $235 . ",counter-price
4613,"ok , $235 sounds totally fair to me ",counter-price
4614,<end>,<end>
4615,how old is your wardrobe ? ,inquire
4616,"hello , it is about 15ish years old . but in very good shape ",inform
4617,is there anything wrong with it ? ,inquire
4618,no there isn't . i recently repainted it . ,inform
