,text,meta_text
1300,"no it is in great shape , i have kept up good maintanence on the car and have smog and clean title in hand ",inform
1301,can i come by and take a look at it ? ,inquire
1302,yes i am availabel anytime ,inform
1303,"great , can you lower the price at all ? ",vague-price
1304,i am willing to negotiate some . ,inform
1305,i would like to pay 3000 ,counter-price
1306,"sorry that is very low , this car is in great condition and has power everything and moonroof everything it is loaded with features and has been upkept greatly . i can do 4750 ",counter-price
1307,that works for me ,agree
1308,great i will see you soon ,thanks
1309,<end>,<end>
1310,is this phone unlocked ? ,inquire
1311,"hello , yes this phone is unlocked . ",inform
1312,it is new in box also correct ? ,inquire
1313,it is new but not in the original box . the phone has the protective film still all aound it so it's not getting scratched . ,inform
1314,would you accept $650 cash can meet today since it is new and unlocked . i will pick it up myself ,init-price
1315,<end>,<end>
1316,hello ,intro
1317,is the bookcase still available ? ,inquire
1318,sure is . :) ,inform
1319,can you tell me if there are scratches ? ,inquire
1320,"nope the unit is only about 6 months old , came from ikea and is still in like new condition . i can even load it in my truck and deliver it directly to you for an even $40 cash ? :) ",init-price
1321,that would be great . i live on the same side of town as you and that would be perfect . ,agree
1322,<end>,<end>
1323,hello ,intro
1324,hello ! ,intro
1325,i am interested in this apartment . is it in a nice area ? ,inquire
1326,yes ! the area around the apartment complex is nice and the people who live in the apartments are great people . ,inform
1327,great . can i come by and see it today ? ,inquire
1328,absolutely ! ,inform
1329,are you flexible on the price ? ,inquire
1330,what were you thinking ? ,inquire
1331,i was hoping to pay 1800 . is that alright with you ? ,init-price
1332,"can we get closer to 2000 ? i'm paying for water , garbage , sewer and heat ",counter-price
1333,that could work . i will pay the 2000 . thanks for lowering the price . ,agree
1334,<end>,<end>
1335,can you take $400 for it if i pick it up myself and throw in a free cat ? ,init-price
1336,haha i do not want a cat but thank you for the offer . its a brand new iphone 7 . $745 is asking price ,counter-price
1337,how about $500 plus an old iphone 6 in good condition ? ,counter-price
1338,"cash only , no trades . how about $700 and you come pick it up ",counter-price
1339,"how about $600 plus i pick it up , and give you the cat with cat food and litter box ? ",counter-price
1340,i guess that works . $600 and you can pick up tomorrow ,agree
1341,"perfect , thank you ! ",thanks
1342,<end>,<end>
1343,"hello , how old is the bike ? ",inquire
1344,"the bike is a couple years old , it has been in storage and is in excellent condition . ",inform
1345,i am looking to get $25 for this . ,init-price
1346,i am trying to get a bike today for my son who recently had his stolen . all the cash i have on me is $18 . can you part with it for that if i come pick it up today ? ,counter-price
1347,could you do 20 at all ? $25 is pretty low already . ,counter-price
1348,"i can scrounge up another $2 , sure . ",agree
1349,<end>,<end>
1350,hello . is the hutch still available ? ,intro
1351,"hello , yes it is available ? ",inquire
1352,"great . if i decide to buy , are you willing to deliver ? ",inquire
1353,"yes , i would be able to deliver this if you need it to be done . ",inform
1354,thanks . i see you have it listed for $200 but would you accept $100 ? ,init-price
1355,ouch that is a price difference . this is original wood and has been taken very good care of . i would be willing to do $175 but i wouldn't be able to deliever if that was the case . ,counter-price
1356,i understand . i can't pay that much but would you accept $150 and i'll pick it up ? ,counter-price
1357,"yes , i think i could go that low if this is a good home . ",agree
1358,it will be going to a good home . thanks ! ,thanks
1359,<end>,<end>
1360,hi there is the item avaialble ? ,intro
1361,"yes it is , its an amazing bike ",inform
1362,is it used ? ,inquire
1363,it is used but simpel road riding not for competition ,inform
1364,how old is it ? ,inquire
1365,its from the late 80s ,inform
1366,and what color is it i cant see any picture here so just wondering ? ,inquire
1367,"its black , it has a 55cm size aluminum frame ",inform
1368,oh i see . the price is too high for me . is there any room for negotiation here ? ,vague-price
1369,i can work with you . what is your best offer ? ,inquire
1370,$540 ,init-price
1371,how about $560 and i will deliver it myself ,counter-price
1372,okay that is a plus for me since i don't have to come all the way to pick it up ! ,agree
1373,"sounds good , $560 it is ",agree
1374,<end>,<end>
1375,hello ,intro
1376,hi how are you ? ,intro
1377,i'm well . are you interested in my chaise ? ,inquire
1378,"yes i am is the condition very good , the photo looks like it might not be the best condition ? ",inquire
1379,"it has been used yes , but it is in good condition . it's suede that is why it looks scuffed . ",inform
1380,"great , so i see that you're asking 295 and was wondering if you could possible reduce to 265 ? ",init-price
1381,would you be willing to pick this up or need it delivered ? ,inquire
1382,<end>,<end>
1383,hi there how are you ,intro
1384,i am doing great how are you ? ,intro
1385,very well thanks ! can you tell me a little about the property ? ,inquire
1386,yes it is a very spacious studio apartment with around 850 sqft of living space . this unit was just recently remodeled so you get new carpet as well as granit counter tops . we include all utilites and all you have to sign is a 1 year lease and it is yours for only $1750 a month ,init-price
1387,that all sounds wonderful but i have a very tight budget and a very high saving account because of it ! would you be willing to accept 1575 if i gave you security deposit and 6 months rent cash up front ? ,counter-price
1388,well if you would be willing to do that i can lower the rent a bit to help you out but the lowest that i can go would be $1650 ,counter-price
1389,ok that works thanks for working with me ! ,agree
1390,<end>,<end>
1391,hi ! i'm interested in your bookshelf . ,intro
1392,are you willing to negotiate ? ,inquire
1393,yes . i am willing to negotiate a little . ,inform
1394,can the shelf support sound equipment ? ,inquire
1395,"yes , the shelf would be able to support sound equipment and can be adjusted to whatever height is suitable . ",inform
1396,"throw in those crates in the photo , i could offer as high as 28 dollars . ",init-price
1397,if i threw in 4 crates instead of just the 3 in the photo i would take $30 if you were able to pick up . ,counter-price
1398,i could only do $30 if you deliver . ,agree
1399,i could do that if i could deliver today . ,supplemental
1400,<end>,<end>
1401,hi . is this car still for sale ? ,intro
1402,hi how are you tonight ? ,intro
1403,yes it sure is . ,inform
1404,how clean is it on the inside ? has it been recently detailed ? ,inquire
1405,it is in perfect shape . i never had kids pets or any smoking in it . i have not had it detailed recently but i keep this car in amazing shape . it has been my baby even since i bought it . ,inform
1406,well i was only wanting to pay $9450 but i'm willing to pay your asking price of $13500 if you have it detailed and deliver it to me in person . ,init-price
1407,i can do that no problem as long as you don't live on the other side of the country or anything . ,agree
1408,nope . i live right across town . then we have a deal ? ,inquire
1409,yes we do ,agree
1410,<end>,<end>
1411,are you interested in the chair i have ? ,intro
1412,yes . what else can you tell me about it ? ,inquire
1413,it is in great condition and is made to fit people over 6 feet and the lumbar padd is fully loaded . ,inform
1414,i like it . i'll offer you $125 . ,init-price
1415,i can come down but how about $160 and i will deliver it . ,counter-price
1416,i accept at $160 delivered . ,agree
1417,<end>,<end>
1418,hi . are you interested in my home ? ,intro
1419,"hi , yes , it's a beautiful property . i'm wondering if it includes any utilities ? ",inquire
1420,it does not but it does have a big garage and it have a laundry room ! this place is amazing . ,inform
1421,"hmm , $2875 seems a bit steep . i was hoping to find a 2 bedroom closer to the $2000 range per month if the unit doesn't include utilities . do you at least pay for water , sewer and trash removal ? ",init-price
1422,i could pay for the sewer and trash removal if you willing to accept my offer of $2100 in i will pay your first light bill ! ,counter-price
1423,that sounds like a fantastic deal ! thanks for your flexibility ! ,agree
1424,<end>,<end>
1425,hello . is the townhouse still available ? ,intro
1426,"hello , yes it is ",inform
1427,how old is it ? ,inquire
1428,"the townhouse is only a few years old . it is in great , move-in ready condition . ",inform
1429,"great . i know you have it listed as $2200 , but would you be willing to accept $1100 ? ",init-price
1430,"i don't think i could go so low as half price , but yes the price is negotiable . ",vague-price
1431,i understand . would $1800 work ? ,counter-price
1432,that is still quite a discount and you haven't really justified such a price reduction . i could go as low as $2000 though . ,counter-price
1433,$1980 and we have a deal . ,counter-price
1434,<end>,<end>
1435,i am very interested in buying your car ,intro
1436,hello . i am glad to hear it . do you have any questions or concerns for me ? ,inquire
1437,yes how many miles does it have ? are you the 1st owner ? ,inquire
1438,"yes i am the original owner . it has 88 , 000 miles on it . ",inform
1439,how about the interior ? is it in great condition ? does the radio/cd work ? ,inquire
1440,it has a am/fm/hd radio with a cd/mp3 player with bluetooth . everything works . the interior is in good condition . ,inform
1441,i can offer $6750 . how does that sound ? ,init-price
1442,i am willing to negotiate some on price but i can't go that low . is there anything i can do for you to sweeten the deal ? ,vague-price
1443,how about 9500 ? maybe thrown in a car wash ,counter-price
1444,<end>,<end>
1445,hey there are you interested in my car i have for sale ? ,intro
1446,"i sure am , can you give me more specif details about the mileage ? ",inquire
1447,"its in amazing condition . great tires and breaks , only 20k miles on it . just like the day i bought it pretty much ! the leather interior is pristine . ",inform
1448,are you the only owner that it has ? ,inquire
1449,yes i am . i am selling it for $5500 . what do you say ? ,init-price
1450,"well i can offer you $4000 in cash and i can go pick it up tomorrow morning , what do you think ",counter-price
1451,that will work for me if its cash and you're picking it up . ,agree
1452,thanks a lot for the sale ! ,thanks
1453,<end>,<end>
1454,hello . thanks for viewing the listing . ,intro
1455,hello how is the condition of your chaise ? ,inquire
1456,it's in great condition . almost new . ,inform
1457,awesome i see that you're asking 295 for it is that negotiable ? ,init-price
1458,"yes i'm asking $295 , but what would you be willing to pay ? ",inquire
1459,i would like to pay 265 if that's possible/ ,counter-price
1460,that's a little low . would you be able to do $280 ? ,counter-price
1461,yes but is it possible for you to help me move it for that price because my truck is not available right now ? ,agree
1462,that's no problem at all . i'll even do it for $280 it is . ,agree
1463,alright that works and thank you ! ,thanks
1464,<end>,<end>
1465,"hi . i have a few questions about the studio apartment . 1) it says it's a fourplex , how many are living there now ? 2) are the walls good and sound proofed ? ",inquire
1466,it is a great little place that is well updated and is roomy . all utilities are included and you cannot hear your neighbors . ,inform
1467,"that's good . i'm in a place right now , i know exactly what my neighbors are watching on tv . okay , i want the apartment but could we get the price down . i'm good at lawn maintenance . if i took care of lot , would you be willing to cut the price to say . . . $700 ? ",init-price
1468,i cannot do $700 but can do $800 if you pay the utilities ,counter-price
1469,"how about i pay $900 , i'll mow the grass , trim the hedges , even plant you a garden if you buy the plants , and utilities are included ? ",counter-price
1470,okay you ahve yourself a deal . ,agree
1471,excellent . ,thanks
1472,<end>,<end>
1473,hi ! are you interested in the upper unit ? ,intro
1474,hi i am interested in your property could you tell me more about it please ? ,inquire
1475,"sure ! it's a beautiful 1 bed 1 bath apartment with new flooring , great closet space , awesome shared yard . all utilities are included . ",inform
1476,awesome that sounds nice is the price negotiable ? ,inquire
1477,"sure , i'm asking $1725 . ",init-price
1478,what makes sense for your budget ? ,inquire
1479,"i would like to pay something like 850 but i understand that is way off from what you want , is there any middle ground here ? ",counter-price
1480,could we meet at 1300 ? ,counter-price
1481,yes i think that is very kind of you and i can afford that ,agree
1482,<end>,<end>
1483,"hello , i am interested in your love seat . ",intro
1484,make an offer . ,unknown
1485,$70 ? ,init-price
1486,sold ! ,agree
1487,thank you . ,thanks
1488,<end>,<end>
1489,hi how are you doing today ? ,intro
1490,hi the house looks dilapidated in the picture . was the picture taken before or after the house was remodeled ? ,inquire
1491,"it was taking before , i can send you new picture if you want me to ? ",inform
1492,okay great . is the studio furnished ? ,inquire
1493,"the studio is furnished in the kitchen but not anywhere else , the starting price is 1795 ",init-price
1494,okay . can i offer you $100 ? ,counter-price
1495,"that's way too low friend , the best deal i can do for you and be approved is something like 1450 with one month of free rent , how does that sound ? ",counter-price
1496,sorry i meant $1000 . but i can add a 100 more . can we make a deal for $1100 ? ,counter-price
1497,"yes that will work but i will not be able to include the free one month at that rate , did you still want the deal ? ",agree
1498,yes will you accept cheque ? ,inquire
1499,yes that is fine ! ,agree
1500,<end>,<end>
1501,hi ! i am interested in your hutch . ,intro
1502,can you tell me a little bit about it's story ? ,inquire
1503,bought this myself and it has sat in the same spot for twenty years . ,inform
1504,any scratches ? ,inquire
1505,"yes here and there , it's in fair condition though . ",inform
1506,what else classifies it as fair ? ,inquire
1507,<end>,<end>
1508,hello ,intro
1509,hello ,intro
1510,"nice apartment , although too expensive , can i ask you a couple of questions about it ? ",inquire
1511,"yes , please i will be glad to answer all of them . ",inform
1512,thanks . this is a gated community ? are any playgrounds for kids nearby ? ,inquire
1513,"yes , this is private gated community and we do have many amenities such a swimming pool , tennis court and most importantly , great playground for children . the playground is a minute away from this particular apartment . it is well worth the price . will you be interested to see it ? ",inform
1514,"yes sure . but i am really concerned about the price , any special offers ? ",inquire
1515,"i understand , we are willing to give you first month half off . ",vague-price
1516,"hmm , i was hoping for something better , any chance you can give me a 30% discount for the first year ? i am willing to sig a 3-year contract and accept a raise of 20% for the last 2 years . what do you think ? ",vague-price
1517,<end>,<end>
1518,hello i am looking for a place in west oakland ! ,intro
1519,this is a great place in a quiet area . on street paring and a patio in the rear . ,supplemental
1520,"sounds wonderful , will you be able to come down on your price at all ? ",vague-price
1521,what were you considering ? ,inquire
1522,i was hoping to save at least 100-200 on the rent from your asking price is this possible ? ,vague-price
1523,it may be possible . be aware there are no pets with this discount . it would be the $1795 plus an additional $200 per pet . ,init-price
1524,oh i don't have any pets so that is no problem for me ! ,agree
1525,great . did you want to see the place ? this weekend is good . ,inquire
1526,yes that works for me ! ,thanks
1527,<end>,<end>
1528,hey there ! ,intro
1529,hi . how big are the apartment ? how many bedrooms ? ,inquire
1530,"its very big , 3 bedrooms . ",inform
1531,"it sounds nice , although not a fan of steam radiators but . . it's gonna be me and a friend . we were hoping to stay under $2300 . can you do that ? ",init-price
1532,"we could definitely do $2300 , you will love the place i assure you of it . be aware though , the deposit is equal to 1 . 5 months rent . ",agree
1533,<end>,<end>
1534,hi . are you interested in the dining room set ? ,intro
1535,i am . can you tell me if there are any defects ? ,inquire
1536,no . it's in perfect condition . it wasn't for everyday use . ,inform
1537,perfect . what pieces come in the set ? ,inquire
1538,six chairs and the table . i'm also throwing two end tables and a coffee table . ,inform
1539,"nice ! if you're price is negotiable , i have $800 cash today and could come pick up the furniture at your convenience . ",init-price
1540,the tables are in excellent condition . how about $1100 ? ,counter-price
1541,i'm sure they are nice but that is just out of my budget right now . i can probably come up with $850 . ,counter-price
1542,ok how about $900 for the table and chairs . i'll keep the coffee table and end tables . ,counter-price
1543,<end>,<end>
1544,hi there how are you ? ,intro
1545,hello there ! i'd love to buy this bike ! what can you tell me about it ! ,inquire
1546,the bike is in great condition and selling because i am moving and can't take it with me . the frame is smaller with 20'' wheels and asking 190 for it ! ,inform
1547,okay sounds good ! would you be willing to take $150 for it if i swing by in about 30 minutes to pick it up with cash ? ,init-price
1548,yes that is just fine ! hope to see you soon ! ,agree
1549,sweet thanks a lot ! see you soon ! ,thanks
1550,<end>,<end>
1551,hey there are you interested in this car ? ,intro
1552,hi ! yes i am ,intro
1553,"it's got all of the state of the art features like bluetooth , heated mirrors , power moon roof , traction control , 6 airbags , 28 hw mpg . keyless ignition . selling for $13500 ",init-price
1554,it is a beautiful car ! that's a little higher than i was looking to pay . . . ,vague-price
1555,"well it's already an excellent deal . i'm afraid the lowest we can go is $11500 . i hope this is reasonable for you , as we believe you won't find a better deal for such a nice car . ",counter-price
1556,<end>,<end>
1557,"hi , i ahve a vintage singer cast iron machine and i think this will fit perfectly . ",intro
1558,i wonder how much rust there is ? ,inquire
1559,hello i have kept this in very good condition there are no scratches . it has a shiny black glossy finish ,inform
1560,"it looks great , would you be willing to ship it . it's a bit far to drive for something so small . also would you take $10 for it ? ",init-price
1561,i was thinking of $20 since it is in great condition . ,counter-price
1562,split the difference at $15 ? ,counter-price
1563,"ok , i will accept your offer for $15 ",agree
1564,<end>,<end>
1565,hi :-) what kind of shape is this in ? ,inquire
1566,it's still in very good shape . i've only used it for basic road riding . no competitions or anything too intense . ,inform
1567,"nice :-) so no rusty bits or problems with chains or gears ? i like why your're selling it , btw ",inquire
1568,"thanks . yeah , no mechanical issues or worn out parts . it was a classic design , and i did my best to take care of it . ",inform
1569,"i understand they have different sizes for these bikes ? i'm on the short side , would it work for me ? ",inquire
1570,"it's a 55 cm frame , which is designed for people 5'6"" to 5'9"" , but of course you can adjust the handlebar and seat height to your preferences . ",inform
1571,"perfect , sorry about the dumb question . its listed for 600 , but i only have a budget of 400 , could that work ? ",init-price
1572,i think i could probably go $500 . would that work ? ,counter-price
1573,"it's for such a good cause , i can't go as high as five though (i'm sorry) but i do have my mad money :-) it's not much , but i can get together 450 . . . ",counter-price
1574,i think that'll work for me . you seem like you're going to give it a great home . ,agree
1575,i'll try :-) thanks ! ,thanks
1576,<end>,<end>
1577,hi . i'm very much interested in your vette . ,intro
1578,but the price is a bit high for my wallet . ,vague-price
1579,could you go down to about 25000 ? ,init-price
1580,i would have to get a bit more than that . it has low miles and lots of extras ! ,vague-price
1581,i do see it has a lot of aftermarket additions . . . would you at least be able to meet me in the middle between your listing price and my offer ? ,inquire
1582,how does 29000 sound ? it's really a very nice car and you won't be disappointed . ,counter-price
1583,if you can do 28000 i'll come write you the check today and we'd have a deal . ,counter-price
1584,you've got a deal ! ,agree
1585,<end>,<end>
1586,hi ! ,intro
1587,i'm interested in your chaise lounge . is it in good condition ? ,inquire
1588,"it is is good condition . i am a bigger person and since one of the cushions is attached it makes the seat a little smaller than i was wanting , so this is why i am selling . ",inform
1589,"well , i'm happy you are . could you maybe come down a little on the price ? its a gift for my grandmother . is $225 acceptable ? ",init-price
1590,i would love to be able to sell it for that but to replace this with another chair in my house i am needing at least $250 . i could deliver today . ,counter-price
1591,would you consider $240 if i come get it ? ,counter-price
1592,yes . i could do that . we have a deal . ,agree
1593,<end>,<end>
1594,hi there ! ,intro
1595,"hi , are you interested in buying the bmx bike ? ",intro
1596,yes i sure am ! what can you tell me about it ? ,inquire
1597,"we have had it for about 5 years it was my sons before he got into girls and bands so now he no longer rides it . it's been in the garage a while . there is some slight rust on the frame where the front tire meets the bike , other than that its' in good shape ",inform
1598,awesome ! i could pick it up later from your place if that works for you . i have $30 in cash . ,init-price
1599,great . you have a deal . ,agree
1600,thanks so much for the understanding ! i'll see you later today to pick it up ! ,thanks
1601,<end>,<end>
1602,hello . how long have you owned the dresser ? do you have any idea how old it is ? ,inquire
1603,"we have had it for 7 years , it's 7 years old . we bought it brand new from a local artisan . it's very sturdy . they don't build them like this any more . ",inform
1604,"it's a unique looking piece , which is part of why i'm so interested . i've never seen one like it before . has it ever been painted ? ",inquire
1605,"no , this is the original stain there are only a few scratches on the top ",inform
1606,excellent . i would have lost all interest if it had been painted . my mother always told me never to pay full price . $70 ? ,init-price
1607,i can do $8 . ,counter-price
1608,$8 ? ? ,inquire
1609,"$80 , sorry , i can sell it for $80 ",counter-price
1610,well you give in just a little more and go $75 ? ,counter-price
1611,if you pick it up right away ,agree
1612,we can be there in three hours . ,inform
1613,<end>,<end>
1614,i'm really interested in the bike . you say it has less than 50 miles on it . how long have you owned it ? ,inquire
1615,"hi :-) it's an awesome bike , i've had it two years , i keep it in the garage and its in tip top shape ! ",inform
1616,"i want the bike cut can't afford the 1250 , i can pay $625 ",init-price
1617,"oh man , i am so sorry , i can't come down that low on it . i would maybe consider that a down payment , and we can do payments on it , if you're really serious . ",vague-price
1618,i could do that . ,agree
1619,"okay , so let's say the $625 is the first payment , and that leaves another $625 due . how about two hundred a month ? could you work that okay ? ",thanks
1620,that works . ,agree
1621,"cool , you're going to love this bike :-) ",thanks
1622,<end>,<end>
1623,hello there ! ,intro
1624,hi you want to buy the iphone ? ,intro
1625,yes i would love to ! is it in good condition ? not scratched or slow or anything ? ,inquire
1626,"no scratches , there is one pixel that is bright and lit up , but it works fine even with that , and it doesn't obscure your view . it's in really good shape and has an otterbox case that comes with it . ",inform
1627,awesome ! would you accept $157 for it in cash ? i can stop by today and pick it up . ,init-price
1628,$160 even and you have a deal ,counter-price
1629,okay that will work ! thanks ! ,agree
1630,<end>,<end>
1631,hi ! are you interested in my dining room set ? it's a beautiful set ! ,intro
1632,yes i am ! can you tell me how many people it can sit ? ,inquire
1633,it can sit 4 without the inserts but if you add them (there are 2) you could sit 8 comfortably . ,inform
1634,"ok great , i need 6 so that will work ! $1250 is a little out of my price range . i'm assuming it is pretty heavy , i can come get it and load it myself tonight if you'd be willing to accept $850 . ",init-price
1635,i could do $1100 ! it also comes with 2 end tables and a coffee table . they are all in beautiful shape and barely used . ,counter-price
1636,"that is great ! i'm really not looking for a coffee table , but i'm sure they are also very nice . can we do $1000 ? i'm already over my budget i agreed on with my husband . . . ",counter-price
1637,yes we can do $1000 ! you have a deal ,agree
1638,perfect ! thanks ,thanks
1639,<end>,<end>
1640,hello ,intro
1641,hi i am interested in your listing . ,intro
1642,great ! the unit is available for immediate move in and it is in great condition . ,supplemental
1643,is the neighborhood nice ? ,inquire
1644,"it's very nice and quiet . there is a front yard and a back yard , so lots of space . ",inform
1645,"cool , would you be able to move the price down a bit if i sign a longer lease ? i was thinking a year for 1980 . ",init-price
1646,"if you have good references , can do security and first and last month , we could definitely negotiate the price . we could do $2000 for a one year lease . ",counter-price
1647,that works for me . you've got a deal ! ,agree
1648,<end>,<end>
1649,hello . ,intro
1650,"hi , i've always wanted an altron . i would love to buy this from you . are you he only to have owned it since the 80's ? ",inquire
1651,"yeah , just me . i've only used it for simple road riding , never used it for competitions . it has been very well maintained and is in great condition . ",inform
1652,would you accept $420 for it ? ,init-price
1653,i don't think i could go that low . i am asking $600 and this is a really great piece of japanese worksmanship . ,counter-price
1654,i understand . how about $500 ,counter-price
1655,i mean . . . you're just throwing numbers at me . . . i am asking $600 . i can take $50 off if you come pick it up tonight and pay cash . but that's about all i can do . ,agree
1656,well thanks anyway ,thanks
1657,<end>,<end>
1658,hello ,intro
1659,"hi , is this bookcase in good condition ? ",inquire
1660,yes it is . it is in great shape . i just don't have any need for it anymore . ,inform
1661,it looks like you had it pretty weighted down . i didn't know ikea furniture could hold that much weight . i'd like to buy it for 25 ,init-price
1662,how about 30 and i will bring it to you myself ? ,counter-price
1663,sounds good ! ,agree
1664,i think we should make sure we want to do this deal . do you want to come take a look at it first ? ,thanks
1665,<end>,<end>
1666,hello ,intro
1667,"hello , so you just bought your bike . did you ride it a lot ? are the tires worn out ? ",inquire
1668,i have not used it much . only a couple of times . the tires are pretty new . everything is on great condition on the bike . ,inform
1669,"from the picture everything looks great , although i'd probably get a different saddle for it . would you take 150 ? ",init-price
1670,i might . want to come by and take a look at it ? ,inquire
1671,i'm going out of town tomorrow i can come pick it up today and pay cash ,inform
1672,"that sounds good to me . i want to get rid of it quick , so i will accept your offer . ",agree
1673,<end>,<end>
1674,"hello , are there any issues with the dresser i should know about ? ",inquire
1675,it is a beautiful honey maple color . it is in very good condition with just a few minor usage on the top . ,inform
1676,"okay well the color is not good for me . since i'll have to restain it , how about 75 for it ? ",init-price
1677,i can take $75 but it has to be cash and you have to come pick it up . ,agree
1678,"well , i don't have a car so i'll give you $5 for gas . that'll be $80 from me . ",counter-price
1679,you've got a deal . ,agree
1680,<end>,<end>
1681,hi how are you ? ,intro
1682,"i'm good , how about yourself ? are you interested in my vette ? ",intro
1683,"i'm great , and yes i am interested and hoping to reach an agreement with you . ",intro
1684,"okay , what were you thinking ? ",inquire
1685,i was hoping to give you 22000 and then i may have some items that you would like that i could throw in to make it a fairer deal for you . ,init-price
1686,first i need to make sure that just because you won't pay a higher price you won't value it at a higher price . this car has to go to someone who will take good care of it and keep it in good condition ,disagree
1687,oh i see the value and should say that i love cars and treat them very nicely ! ,supplemental
1688,"okay , what else do you have to offer me ? ",inquire
1689,"well i have a john boat and also some tools and i have some other things , is there anything in particular that you would want ? ",inquire
1690,nothing that i can think of that's worth 8600 ,init-price
1691,"okay i didn't really want to part with this but i see that you're looking for something very special and rare . i just so happen so have something that you may consider . these are special herbs from overseas and you cannot get them in usa . these are coming from an ancient culture of indigenous peoples . i met the shaman of the people and he gifted for me several pounds of this different types of herbs , i could part myself with 2lbs of this one that is very good for you and then give you 25000 ? will this work for you ? ",counter-price
1692,"25000 and the tools , do you have a hydraulic jack or a welder ? ",inquire
1693,i do i have both and am willing to also put these into the pile . ,supplemental
1694,<end>,<end>
1695,hello ,intro
1696,"hello there , are you interested in the bed ? do you have any questions about it ? ",intro
1697,i am very interested in it . is it in good condition ? ,inquire
1698,it's in very good condition and very well taken care of . the mattress is also in good condition . ,inform
1699,great . i would like to come by and take a look at it . can you lower the price at all ? ,vague-price
1700,"i may be able to come down a bit for you , what do you have in mind ? ",vague-price
1701,i would like to pay 162 for it . is that possible ? ,init-price
1702,"that's a pretty low price for this bed . you can't find them anymore in solid wood . i could do 275 , ",counter-price
1703,that works for me ,agree
1704,great ,thanks
1705,<end>,<end>
1706,"hi , are you looking for a place in fairfield ? ",inquire
1707,yes i am and this place looks awesome but over my budget . can you work with me ? ,vague-price
1708,"yes i can , i am able to offer your some other perks as well that might even it out for you a bit , do you have any questions about the apartment ? ",vague-price
1709,"yes , are utilities included and does it have washer and dryer hookups ? ",inquire
1710,"the washer and dryer are included and the utilities is something that i am authorized to offer you as an extra , if you are willing to come in this week and start the process ? ",inform
1711,"i can most definitely do that if the price is right . since the place is so small , i'm willing to offer $800 ",init-price
1712,i understand your position with the minimum wage in ca being only 10 . 50 . do you have a good job here ? ,inquire
1713,not yet which is why i can't pay too much until i have stable income . ,vague-price
1714,"i see , well maybe this would help you out some . the difference between 800 and 1500 is about 700 . if you are good with maintenance type of work and can show some good work then i need some help around with some of my rentals . i can pay you at about 10 per hour and allow you to work for about 10-20 hours per week and we could put 500 towards that difference and then you can keep the extra and that will also give you time to look for a solid job . how does that sound to you ? ",counter-price
1715,<end>,<end>
1716,"cool beans , a bike for my kid ",intro
1717,"yes , my son outgrew it so we had to purchase a new one . it is hot wheels red color and a 16"" . ",supplemental
1718,"fantastic , would you be willing to take $15 ? ",init-price
1719,i can do $20 . ,counter-price
1720,"$20 is more than fair , thank you so much ! ",agree
1721,your welcome . ,thanks
1722,<end>,<end>
1723,hi i am interested in your ford fusion . ,intro
1724,how does the a/c work ? ,inquire
1725,"it works perfectly , really great condition ! ",inform
1726,"awesome , how many miles does this baby have on it ? ",inquire
1727,"you won't believe this , but only 5 , 000 miles ! ",inform
1728,"wow , that's incredible . how firm is that price ? ",inquire
1729,"yeah i bought it for rap video shoots . so mostly women just sat on the hood of it . price is pretty firm , it's a steal though imo ",vague-price
1730,awesome . i can only do around 3600 right now . is it cool if i pay you the rest in a month . we can draw up a contract ? ,init-price
1731,hmmmmm . can you do 3900 right now and pick it up yourself ? i'm about 60 miles outside of the city . ,counter-price
1732,okay sounds good to me . ,agree
1733,<end>,<end>
1734,hi how are you today ? ,intro
1735,great ! hope you're doing well . ,intro
1736,i am . so are you interested in my apartment ? ,intro
1737,i am ! i was hoping for a lower price though . i was thinking $800 ,init-price
1738,oh that is much too low . this apartment is in a very high demand area and does include all of the utilities . ,vague-price
1739,"i see that , it looks great . what would you be willing to go down to ? ",vague-price
1740,well if you are willing to sign a 2 year lease i can reduce the price by 200 which would make it $1385 a month . ,counter-price
1741,i plan on staying in this area for quite awhile . what could you do for a 5 year lease with 2 months rent up front ? ,inquire
1742,with a 5 year lease i could go down as low as 1185 a month but that is the lowest that i am able to go . would that work for you ? ,counter-price
1743,"yes , that sounds great ! ",agree
1744,<end>,<end>
1745,hi i am interested in the bike you have listed is it still for sale ? ,intro
1746,yes it is . it's ready to go today ,intro
1747,is it in good shape ? and do you have any idea what the age recomendation is for this size ? ,inquire
1748,this bike is the perfect size for a 7-10 year old . and it is in very good shape . my kid prefers to skate so he hardly used it . ,inform
1749,perfect my 8 year old would love it . would you be willing to take $20 for it ? i can come right away . ,init-price
1750,well i'd like to buy a pack of skittles so how about $23 ? ,counter-price
1751,i can do 23 for it that sounds fair . thank you . ,agree
1752,<end>,<end>
1753,hi are you interested in my love seat it has no rips or tears its white still good condition i am sking $75 ,init-price
1754,hi i really like it . do you know if anyone could help me load it if i was to come pick it up ? ,inquire
1755,i would definitely be willing to help you and we have easy elevator access to get it from my apartment to the driveway ,inform
1756,cool . i would be willing to pay the full 75 then . you got yourself a deal ! ,agree
1757,great i will get you directions for pickup . ,thanks
1758,<end>,<end>
1759,"hello , are you interested in the 2br/1bath ? ",intro
1760,i am ! would you be willing to go down if i signed a multi-year lease ? ,inquire
1761,i require a one year lease to start then you have a month to month option or another year . ,inform
1762,i was looking to pay around 1300 ,init-price
