,text,meta_text
2451,"no , it is solid and as you can see in the picture is in excellent condition considering its age . ",inform
2452,"okay , great ! it will be a nice addition to my guest room . if i pick it up today , would you consider taking $13 in cash ? ",init-price
2453,$13 ! sounds like we have a deal ! i'll get it ready for you . ,agree
2454,thank you so much . i will see you this afternoon . pleasure doing business with you today . ,thanks
2455,<end>,<end>
2456,welcome ! . . i am selling this classic schwinn . get it while it lasts ! ! ,intro
2457,"hello , i was wondering how old is this item ? ",inquire
2458,it's brand new . never used . ,inform
2459,"right , but when was it purchased ? ",inquire
2460,about 5 months ago . ,inform
2461,what is the weight limit ? ,inquire
2462,<end>,<end>
2463,8 bucks for a used iphone case ? kinda steep ,init-price
2464,hey i see that you are interested in my iphone leather case 6/6+ se ,intro
2465,yeah . i need a case for my iphone you know ,intro
2466,i see how about $6 and it's yours but you must pick it up today ,counter-price
2467,"tell you what , 6 is ok , but i can't come today because my car's uin the shop . unless you can deliver it ? ",inquire
2468,i could deliver it tomorrow ,inform
2469,you know . that works . we have a deal . ,agree
2470,<end>,<end>
2471,hello ,intro
2472,"great calculator , how long have you had it ? ",inquire
2473,for about a year . it works great . i got a new one so just wanted to sell this off ,inform
2474,"i understand , i'll give you $25 for it . ",init-price
2475,that's half of what i am selling it for . sorry that's too low ,vague-price
2476,$35 ,counter-price
2477,"okay since i have names engraved on them , i can accept that . but you will have to pick it up yourself as i won't be able to ship it to you then . ",agree
2478,"no problem , i'll come by today . ",agree
2479,great see you then ! ,thanks
2480,<end>,<end>
2481,i am interested in your calculator ? ,intro
2482,"hi , yes , do you have any questions for me ? ",intro
2483,yes what condition is this item in ? ,inquire
2484,it's in like - new condition . i've had it for a month and have used it only a handful of times ,inform
2485,if i can pick it up in one hour would you accept 5$ ,init-price
2486,i won't be home . can you pick it up tomorrow instead ? 5 works ,inquire
2487,yes i can pick it up tomorrow ? what time do you prefer tomorrow ? ,inquire
2488,around 4:00 ,inform
2489,great i will be there . ,agree
2490,thanks see you then ,thanks
2491,<end>,<end>
2492,hello i am interested in the iphone 6 . ,intro
2493,what questions do you have not covered by the ad you would like to ask ? ,intro
2494,i don't think i can afford your asking . would you accept $200 ? ,init-price
2495,<end>,<end>
2496,hello ! i see you're interested in the schwinn rear rack i have for sale . ,intro
2497,yes i am . how much is it ? ,inquire
2498,i have it listed for $85 . 00 . it's brand new . ,init-price
2499,<end>,<end>
2500,hello i am interested in the iphone 6 . ,intro
2501,i don't think i can afford your asking . would you accept $200 ? ,init-price
2502,"hello , i am interested in the truck you have listed . ",intro
2503,yes it is really in great condition . ,intro
2504,how many miles ? has it been wrecked ? ,inquire
2505,it has been driven 50000 miles . ,inform
2506,have you towed anything with it ? ,inquire
2507,no wrecks either . i towed my 500 ton boat to a river twice a week for 3 months with no problems . ,inform
2508,that can wreak havoc on the transmission . i would like to offer $8000 cash . i can pick it up today . ,init-price
2509,i'm sorry . that is a little too low . how about 10500 . ,counter-price
2510,i can't go that high . it is a 2006 . i can pay $8500 if you deliver . ,counter-price
2511,that can wreak havoc on the transmission . i would like to offer $8000 cash . i can pick it up today . ,counter-price
2512,how about 9700 ? ,counter-price
2513,i think i can definitely come up with $9500 . is that satisfactory ? ,counter-price
2514,yes . if you can pick it up that is fine . ,agree
2515,i can pick it up later today . ,agree
2516,<end>,<end>
2517,good afternoon ! ,intro
2518,"hello , i am very interested in renting this home , however i feel your asking price is a little high . ",vague-price
2519,"i understand , but it is such a great apartment ! you have access to a pool , fitness , center and even a free shuttle ! ",supplemental
2520,"i certainly agree it has many perks , however when looking at real estate in the area your asking price is more in line with high end luxury homes , and while the home is very nice i believe around 1800$ would be more reasonable . ",init-price
2521,"well , i tell you what , i am willing to go down on my price to $2000 . how does that sound ? ",counter-price
2522,"that is a very fair counter-offer , i would gladly accept that asking price . ",agree
2523,<end>,<end>
2524,"hello , i'm interesting in your chairs for sale . they look fantastic . is there anything more you can tell me about them ? ",inquire
2525,"they are beautiful chairs from west elm . they are walnut , and there are 6 of them . ",inform
2526,"i feel the asking price is a little high , will you haggle with me on the price ? ",vague-price
2527,"i think $50 is an excellent price for 6 high end chairs . i would be willing to deliver them today , if you pay $50 . ",init-price
2528,i can afford to pay $40 if delivered today . ,counter-price
2529,"ok , deal . ",agree
2530,<end>,<end>
2531,"hi , were you interested in this massage chair ? ",intro
2532,yes i was ? what condition is this item ? ,inquire
2533,it is in great condition ! i am a nurse and just work too often to use it like i thought i would . ,inform
2534,would you be willing to lower the price to $1540 if i come pick it up today ? ,init-price
2535,i could go down to 1700 if you can pick it up today ! i will also throw in the cover that i bought for it to help keep it clean . ,counter-price
2536,great i can pick it up today ? is there a certain time i can come ? ,inquire
2537,i will be here all day so whatever time is best for you ! see you soon ! ,inform
2538,great and thank you ! ,thanks
2539,<end>,<end>
2540,hello ,intro
2541,hi ! i am looking for a car . is it still available ? ,inquire
2542,"yes , the car is still available ",inform
2543,everything is good ? the engine works well ? ,inquire
2544,yes the car runs smoothly i just but 4 brand new tires on it too ,inform
2545,"that is good . sorry , no accident ? ",inquire
2546,no accident ,inform
2547,great ! can you accept $11700 ? ,init-price
2548,yikes ! my husband would kill me if i let it go so low ! it has 4 brand new tires and is great on gas . i can go for $13000 ,counter-price
2549,lol . . we don't want it to happen . how about 12500 and i'll pay all cash . i'll pick ti up tomorrow . no hassle for you ,counter-price
2550,ok that sounds fair ,agree
2551,great ! will see you tomorrow ,thanks
2552,<end>,<end>
2553,hello there ,intro
2554,"hello , i'm interested in your iphone their . i fix and sell them for a living . ",intro
2555,"great , this phone is in excellent condition as it has never been used . like i put in the ad , it is icloud locked that is why i list it as parts only , but everything is in perfect condition . ",supplemental
2556,"yeah , well , the condition helps but doesn't really make it worth even near $250 . fixing these things takes a lot of work and there is only so much that the parts are worth . ",init-price
2557,alright well it sounds like you have your mind made up . ,agree
2558,<end>,<end>
2559,hello there . ,intro
2560,"hello ! how are you doing today ? i am very much interested in purchasing your bed . can you tell me about it , does it have any stains , tears or weird odors ? ",inquire
2561,"hehe ( you are the seller , i am buyer in the scenario) ",inform
2562,<end>,<end>
2563,hello ! i am very interested in the table you have for sale . does it have any historical stories behind it ? ,inquire
2564,i know my grandfather bought it from an estate sale 50 years ago and refinished it . ,inform
2565,would you be open to me coming to check it out ? how low would you be willing to go on the price ? ,inquire
2566,of course you can come see it ! i can't go to low . it is a great table and is in amazing condition for the age of the table . ,inform
2567,would you be willing to accept $40 for it ? ,init-price
2568,that's a bit low for the worth of the table . i could do $52 . ,counter-price
2569,i can come today and get it if you'd go to $45 ? ,counter-price
2570,i can do $50 as my lowest ,counter-price
2571,"okay , $50 . 00 ! let me know a good time to come and i'll check it out . thank you ! ",agree
2572,<end>,<end>
2573,i see you interested ? ,intro
2574,yes . i am . what type of motor does it have ? ,inquire
2575,the car has a 406 motor . ,inform
2576,it is really beautiful . looks garage kept . would you take $5000 for it ? ,init-price
2577,that is to low the car in great condition no problems at all how about $15000 ? ,counter-price
2578,"that is a bit high for me . could you go closer to $10 , 000 ? i could bring cash today ",counter-price
2579,"$11 , 000 cash and it is yours . ",counter-price
2580,deal ! ,agree
2581,great ,agree
2582,<end>,<end>
2583,hello ! how are you doing today ? ,intro
2584,i'm good and how are you doing ? ,intro
2585,"i'm interested in your mazda . how is it mechanically , any problems ? does it have any major body damage or scratches ? ",inquire
2586,"it is completely clean , everything works and the engine has never given me any issues . it's a great car ! ",inform
2587,"$8000 seems a little high given it's age . would you take $5 , 000 ? ",init-price
2588,"i am willing to come down a little bit but 5000 seems quite low , would you be willing to meet at 7000 if i am able to add to the deal a free oil change ? ",counter-price
2589,hmm . . . i don't know . . . ,disagree
2590,"i can also include a set of extra tires but these aren't brand new tires but they are good tires , would that make the deal better for you ? ",inquire
2591,would you be willing to meet in the middle at 6500 ? ,counter-price
2592,"yes but i won't be able to throw in those tires for that price but i will still add the oil change in there , this seems fine ",agree
2593,<end>,<end>
2594,"hi , were you interested in this chair ? ",intro
2595,yes i am interested in your massage chair . i have been looking for one of these for a while now ,intro
2596,awesome ! it is a really great chair ! i am a nurse and it has been really great after long shifts . my husband just bought me the newly updated one so i figured i would let someone else experience this one . do you have any questions ? ,intro
2597,is it in good condition ? how long have you had it ? ,inquire
2598,"it is in great condition ! i have only had this one for about 6 months . it has only been opened for 3 though , we recently moved and i didnt want to open it until after the move ! ",inform
2599,"awesome , i have a question though , would you be willing to negotiate on the price ? ",inquire
2600,what is your budget looking like ? i may be able to work with you ? ,inquire
2601,"well i am on a budget , i was wondering if you were willing to consider $1100 ? ",init-price
2602,"oh wow , thats really low . i think i could bring it down to 1700 if you come pick up tonight . i will throw in the cover i bought for it to help keep it clean for you . ",counter-price
2603,"okay that sounds like a deal , i would really love to have this chair in my home . i just know my family and i will enjoy it ",agree
2604,you wont be disappointed ! ill see you tonight ! ,agree
2605,<end>,<end>
2606,i have a wonderful phone for you if you are interested . ,intro
2607,i am interested . did you just buy it ? ,inquire
2608,i bought it two weeks ago but it just wasn't what i needed anymore . ,inform
2609,would you be willing to work with the price ? ,inquire
2610,yes we can negotiate . ,inform
2611,if i come today would you accept $56 i can bring it now ? ,init-price
2612,how about 65 and i can deliver it to you now ? ,counter-price
2613,can you go $60 kind of all i have right now ? ,counter-price
2614,yes i can . ,agree
2615,<end>,<end>
2616,hello . how are you ? ,intro
2617,interesting lookingn rug you got there ,intro
2618,"thanks ! its very nice in person . looks black here , but actually navy . ",intro
2619,i don't know i'm kinda squeamish on getting furniture or rugs used . you don't have any fungal diseases do you ? kine athlete's foot or anything like that ? ,inquire
2620,lol . . no ! ! this was bought brand new and used for 3 months and changed decor . . comes from a smoke and pet free home . ,inform
2621,ok . . . i take your word for it . . tell you what . i'll give you 25 and i'l even come and pick it up ,init-price
2622,that is a bit too low ! i spent $75 on it . . i would sell for $30 and can meet u ! ,counter-price
2623,"you know , i guess that's fair enough . i can do 30 on this . that's a deal ",agree
2624,awesome ! thanks ! ,thanks
2625,<end>,<end>
2626,hi i am interested in an apartment ,intro
2627,"excellent , it's a great home well worth what i'm asking ",intro
2628,the property is great . i was hoping to negotiate something that can work well for both of us . now the place is nice but nothing too fancy . i was thinking 2200 ,init-price
2629,i'm afraid 2200 is too low for me . i could go to $3000 . ,counter-price
2630,i definetely do want to be your guy . but that price is quite high . the patio is quite small after all . look can we meet somewhere in the middle such as 2600 . this price will work well for both of us . ,counter-price
2631,"it does have a small patio but it has a huge garage under the house which has a storage closet and under-strair storage . it's also on a lovely cul-de-sac which doesnt get much traffic . tell you what , i'll do $2800 and i'll cover electric/water for the first year . ",counter-price
2632,very well . you drive a hard bargain . i will deal for 2800 ,agree
2633,great ! ,agree
2634,<end>,<end>
2635,hi ! i'm interested in the bike you have for sale . ,intro
2636,hello . good i am interested in getting rid of it . ,intro
2637,ok great ! can you tell me more about it ? any dents ? scratches ? i see it's only been ridden about 4 miles . ,inquire
2638,yeah my wife is not much of a bike rider . she only rode it once . no dings or scratches . ,inform
2639,sounds good ! what color is it ? it's hard to see in the picture ,inquire
2640,it is dark blue . tan seat . ,inform
2641,would you take $180 for it ? i've been looking for the perfect bike for awhile and i think this may be it ! ,init-price
2642,$180 is pretty fair . ,agree
2643,can you come and pick it up ? ,inquire
2644,great ! deal ! ,agree
2645,i can come it it this evening about 5 would that work ? ,inquire
2646,sounds great . ,inform
2647,<end>,<end>
2648,"hi there , how are you ",intro
2649,hello . i am well . and you ? ,intro
2650,"doing well , thanks . i see you have listed at $400 . with that being said , i have seen this on ebay for a lot cheaper . would you be willing to accept $300 ? ",init-price
2651,that is good to hear . i could knock it down to $350 and i will bring it to you tonight if that will work with your budget and schedule . ,counter-price
2652,ill take it ,agree
2653,great . i will be in touch soon . i hope you enjoy your new phone . thank you . ,agree
2654,<end>,<end>
2655,hello . are you interested in the bike i have for sale ? ,intro
2656,"hi , yes , i am interested in the bike you have listed for sale . . . can you tell me a bit about it please ? ",inquire
2657,"sure . it's about 10 years old , in great shape (i have replaced a few small parts with aftermarket parts) . i'm looking to sell it for $700 . ",inform
2658,"how big is this bike , i can't tell if it is for kids or adults ? ",inquire
2659,"it's about 20"" . it's a trick bike . adults or kids can ride it . do you have an offer on the price ? ",inform
2660,well i did have some more questions but . . . since you're in a hurry . . . how about $500 ? ,init-price
2661,"you're welcome to come check it out , and i'm happy to answer any questions you have . i can't go as low as $500 , but i can do $560 . ",counter-price
2662,sounds good ,agree
2663,<end>,<end>
2664,"hello , are you interested in my bike ? ",intro
2665,hi there is this still on sale ? ,inquire
2666,"yes it is , im trying to get 120 for it but am willing to negotiate since i want to get rid of it . ",init-price
2667,great i am very much interested . how old is it ? ,inquire
2668,its about 6 months old but i never used it . ,inform
2669,are you willing to accept $84 for it ? that's what can fit my budget at the moment ,counter-price
2670,thats a little low for me but if you can pick it up i can do $95 . ,counter-price
2671,i can pick it up can we do $90 please ? ,counter-price
2672,can you do $92 ? i really don't want to under sell it for its great condition . ,counter-price
2673,okay then 92 works for me . i mean i will have to cut some of my grocery shopping money to get it but i am really in need of one so then we got a deal ! thanks ,agree
2674,"okay then , 92 it is , thank you . ",thanks
2675,<end>,<end>
2676,i see your interested in my bicycle ? ,intro
2677,yes ,intro
2678,do you have any questions about my bicycle ? ,intro
2679,when did you buy ,inquire
2680,i got it last year in march . ,inform
2681,since its a yr old will you take 140 ,init-price
2682,i could deliver it to you right now for $150 . ,counter-price
2683,ok ,agree
2684,<end>,<end>
2685,bet in her early days she was beautiful . how much you want for her ? ,inquire
2686,hey she was a beauty ! ! i'm sorry to let her go but i really just can't work on her like she deserves . . . ,inform
2687,"i see it needs a lot of work , including a paint job , how low will you go ? ",inquire
2688,well she is a rare model and i just replace a lot of the sensor and she has a new batter and water pump . . . ,inform
2689,will you take $3000 ? ,init-price
2690,that might be a little bit too low considering she is a rare model with lt1 and a 6 speed transmission ,vague-price
2691,"how much you want for her ? i see the price is $4200 , but with all the work to be done , i can't go higher than $3300 . ",counter-price
2692,how about $3500 cash and you must come pick her up ,counter-price
2693,"sounds good , will come by with my truck and trailer today . . . 7pm fine ? ",agree
2694,yes that works ,agree
2695,<end>,<end>
2696,i can pay 1 . 00 ,init-price
2697,"hi , these ear buds are brand new . i ",supplemental
2698,i can find them elsewhere for one dollar ,insist
2699,"ok , i will do $1 , if you come pick them up . ",agree
2700,great ! i can pick them up . ,agree
2701,<end>,<end>
2702,hi ! you're interested in our flash services ? ,intro
2703,hi ! i'm here to get my phone flashed . would you be able to do it for $35 ? ,init-price
2704,$35 is a little low for me . ,vague-price
2705,what type of phone do you have ? ,inquire
2706,sprint phone . ,inform
2707,would you be able to do it for under $40 ? ,counter-price
2708,i could do $37 if you're able to bring it in today ,counter-price
2709,absolutely ! thank you so much ! ,thanks
2710,<end>,<end>
2711,hello ! i see you're interested in the car i have for sale . ,intro
2712,"yes , i am . can you offer a few more details about it ? ",inquire
2713,"sure ! it's a 2006 toyota avalon with 155 , 000 miles on it . it comes with leather seats , sun roof , navigation system . the ac and heat work well . tires and breaks were just checked and in great condition . ",inform
2714,"awesome , those were a few of the details i was interested in . how much estimated wear do you think the tires may have ? ",inquire
2715,"i just put new tires on last year , and have put about 12 , 000 miles on them since then . they are 60 , 000 mile tires , so i'd say you'll get a good 3-4 years before having to replace , depending on your use . ",inform
2716,"great , that is good to know . is this a one owner vehicle ? ",inquire
2717,yes . i purchased this new . ,inform
2718,"are the miles on it mainly highway miles , or has this just been an all around vehicle for you ? ",inquire
2719,"i do have a commute of about 25 miles one way , so yes , most are highway miles , but some around town as well . toyotas run forever , if taken care of and i've only have to replace tires and do oil changes so far ! ",inform
2720,would you like to come and see the car ? ,inquire
2721,"what about the paint job , how is the outside condtion ? ",inquire
2722,it is very clean inside and out ! ,inform
2723,"cool . it seems to be a nice car , however the price you are asking is a little high compared to what is showing on kelly bb . are you open for offers ? ",vague-price
2724,i am . ,agree
2725,"well without offending you , the kelly bb value only shows a value of 3500 based on it being in excellent condition . would you be willing to consider an offer of about 3250 ? ",init-price
2726,"no sorry , that's a bit too low . i actually took this to a dealer who was going to offer me much more than that . i could come down to $5500 . ",counter-price
2727,hmmm . . . that is surprising based on the kelly bb value . i do not think i could go that high . how about 4000 cash today ? ,counter-price
2728,lowest i can possible go would be $5200 . ,counter-price
2729,"sorry , i just cant go that high but thank you . ",disagree
2730,"okay , thanks for your interest ! ",thanks
2731,<end>,<end>
2732,hi ! i see you are interested in the studio apartment ,intro
2733,"yes , it looks very nice . what kind of amenities does your studio have ? ",inquire
2734,"the apartment has an open floor plan and you also have access to the fitness center , 2 pools , and a hot tub . it's also a convenient locations ",inform
2735,that sounds amazing . the asking price is a little above my budget . i have amazing credit and have never missed a payment . i can afford to pay $1200 for the studio . ,init-price
2736,"ok i'll have to run your credit , but if it as good as you say it is then we have a deal ",agree
2737,thanks deal ! ,thanks
2738,<end>,<end>
2739,hello ! i see that you are selling a car is it still available ? ,inquire
2740,"yes it is . it runs great , new gas tank and in a great shape . it just sit in my garage the whole time ",inform
2741,awesome i see your asking $13500 but that's a bit much for me ,init-price
2742,yes . . i am sorry . . the price is firm . this is my baby and i am not in a hurry to sell ,vague-price
2743,i have $6750 cash and can pick it up right now i can also offer to give you 2 court side tickets to the mavs game ,counter-price
2744,sorry . i can't go lower than $13000 ,counter-price
2745,how many miles does it have ? ,inquire
2746,13767,inform
2747,ok i can scrape up a bit more money i can meet you at $11500 ,counter-price
2748,great ! you won't regret it ! ,agree
2749,<end>,<end>
2750,hello ! ,intro
2751,hi how are you doing today ? ,intro
2752,i'm doing fantastic ! are you interested in this amazing clock ? ,intro
2753,"yes i am very interested , where did you come across this one ? ",inquire
2754,it was a graduation present from a quirky uncle . it is really nice and i'd keep it but i have no room for it and since i'm moving i really need to find it a new home . ,inform
2755,"that's so cool i never heard of any clock like this . i was hoping you would be able to come down on the price a little bit though , maybe i could trade you an item to make it more fair ? ",inquire
2756,i can't really take any trades but i am very flexible on the price . ,inform
2757,"oh sweet well i was hoping to pay more like 375 to suit my budget but i'm sure that's very low for you , would you make me your best offer ? ",init-price
2758,$500 is the lowest i can accept at this time . ,counter-price
2759,okay i can do that ! ,agree
2760,awesome ! thanks ! ,thanks
2761,<end>,<end>
2762,"hello there , how are you today ? ",intro
2763,hi ! i'm good and you ? i'm interested in the car you have for sale . have you been the only owner ? ,inquire
2764,"i am well . yes , i have been the only owner of this car . ",inform
2765,great ! and all maintenance has been kept up on it ? why is it a fun car ? ,inquire
2766,"yes , i have paperwork showing all required maintenance has been kept up on it . it is my little ""joy ride"" . i use to take it out for a weekly country drive to just get away . ",inform
2767,sounds like a car i've been looking for ! would you take 4500 for it ? ,init-price
2768,i sure will . when will you be able to pick it up ? ,inquire
2769,i can come by this evening for it . ,inform
2770,would 5ish work ? ,inquire
2771,that will be great . see you then . thank you ,agree
2772,<end>,<end>
2773,what condition is this ipad ? ,inquire
2774,the ipad is in good condiition . it has been used but not overly used . ,inform
2775,how long you had it ? ,inquire
2776,i've had it a year it's been a good ipad and the only reason i am selling it is because i upgraded to one with more memory . ,inform
2777,any scratches or cracks ? ,inquire
2778,there are slight skuff marks on the back but not on the screen itself . ,inform
2779,since this is the first one would you take $56 i will pick it up today ? ,init-price
2780,yes that seems reasonable if you will pick it up yourself . ,agree
2781,great i will be there shortly . ,agree
2782,<end>,<end>
2783,hi . . how are you ? ,intro
2784,good how are you . i heard you are interested oin my bike . any questions just ask ,intro
2785,"yes , i am . . how long have you had it ? anything wrong with it ? ",inquire
2786,there is currently nothing wrong with it . i was able to get a new bike . that is why i am selling it . its onlt about 1 year old ,inform
2787,ok . . i can come and pick up right now with $50 cash in hand . . ,init-price
2788,50 sounds good . i was hoping you could give me around 65 as i paid 200 for it ,counter-price
2789,"i could do $55 , but that is the highest i could go right now . . ",counter-price
2790,sounds good 55 . 00 is good enough . you could come pick it up anytime ,agree
2791,<end>,<end>
2792,"hi , are you interested in my clock ? ",intro
2793,hello yes i am is there anything wrong with it ,inquire
2794,"there is nothing wrong with it , it is in excellent condition . ",inform
2795,"perfect , i would like to buy it today if possible but the price is holding me back . i am looking to get this for my son . ",vague-price
2796,what is your budget looking like ? this clock is one of a kind . ,inquire
2797,i can pay 655 today in cash and pick it up ,init-price
2798,"okay , if you can pick it up today , i can do that ! 655 is a deal ! see you later ! ",agree
2799,perfect thank you ! ,thanks
2800,<end>,<end>
2801,hi i am interested in a bike ,intro
2802,great ! it's a terrific bike and i'm asking $200 . ,init-price
2803,it is quite a bike but my budget is closer to 100 . don't get me wrong is nice but is not new . ,counter-price
2804,"that's true , it's not new and does have some scuff marks . but it's in solid condition mechanically . how about $150 ? ",counter-price
2805,i see no problem with this . i agree . ,agree
2806,<end>,<end>
2807,hi i am interested in in the lewis apartment communities ,intro
2808,its a good choice . our price is $1556 ,init-price
2809,"i am loving all of the features it has to offer . i can definitely see myself , my family , and including my dog , living here . ",supplemental
2810,its a great place for families ,supplemental
2811,i know you have a list price for it but would you be willing to accept a lower price ? i was looking to pay a lower price for it . thanks ,vague-price
2812,yes the price is negotiable . ,inform
2813,"i was looking to pay around $1 , 089 ",counter-price
2814,"keeping in mind that these are very desirable and selling fast , i am sorry but your iffer is too low ",vague-price
2815,what is the lowest that you are willing to go ? ,inquire
2816,i think 1400 is a steal ,counter-price
2817,okay that's a deal . i'm ready to move my family and i into this beautiful community ,agree
2818,i think you will be very happy here . thank you and welcome . ,thanks
2819,i'm looking forward to it ,thanks
2820,<end>,<end>
2821,beautiful versa ! ! does it come with a clean title ? ,inquire
2822,"yes , it has a clean title . ",inform
2823,great . i'm very interested . looking for a more fuel efficient car . i can bring $3000 cash today for it . ,init-price
2824,$3000 ! i can't do that . this car only has 43k miles . i have two other people coming to look at it today . ,vague-price
2825,what is your bottom line ? can we meet in the middle ? ,inquire
2826,i would be willing to do $8000 . but that is firm . ,counter-price
2827,i can do $8000 today ,agree
2828,<end>,<end>
2829,hello ! i am interested in your phone . could you tell me a bit about it ? how heavy is it ? what material is used ? ,inquire
2830,i dont have the exact weight but it is light weight and it is made of hard plastic ,inform
2831,does it have a sim card ? ,inquire
2832,no you would have to get that from your carrier ,inform
2833,does it only work for at&t ? ,inquire
2834,"no it is compatible with at&t , tmobile , cricket ",inform
2835,how long have you had it ? and would you take $70 ? ,init-price
2836,"brand new never opened , i bought it 3 months ago but didnt need it after all . yes i can do $70 ",agree
2837,<end>,<end>
2838,hey there ,intro
2839,hi ! i saw your listing for your truck . how many miles does it have ? ,inquire
2840,it has 185k ,inform
2841,"pretty high mileage but it is an older truck , the asking price is a little high are you willing to haggle with me ? ",vague-price
2842,i could come down some but not much its in pretty good shape ,agree
2843,"i think 3k would be a fair price , after a test drive of course . ",init-price
2844,of course ypu can drive it but how about $3200 ,counter-price
2845,$3100 and we have a deal . ,counter-price
2846,3150 and its yours ,counter-price
2847,deal ,agree
2848,<end>,<end>
2849,hello there how are you doing today ? ,intro
2850,im great how about you . ,intro
2851,"i'm doing pretty good , i see that you might be interested in my hat rack ? ",intro
2852,"i saw your hat rack is for sale , what condition is it in ? ",inquire
2853,it is in great condition and is very sturdy and well build ! ,inform
2854,i can afford to spend $160 on it . would you accept that ? ,init-price
2855,"yes that will be just fine , i will send you the offer ! ",agree
2856,<end>,<end>
2857,"hello there , how are you ? ",intro
2858,hi ! how are you today ? are you interested in the bike i am seelling ? ,intro
2859,"i am great . yes , i am . i have been looking for one last few days . is there anything wrong with it ? ",inquire
2860,no ! i've only had it for a month or two . no scratches or dents ! the paint it like new . ,inform
2861,"good to hear . if i come to you , could we knock off a little on the price ? ",inquire
2862,sure i'm willing to negotiate . ,inform
2863,what are you thinking ? ,inquire
2864,could you do $115 ? ,init-price
2865,how about $120 and you have a deal ! ,counter-price
2866,sounds good ! you have a deal . ,agree
2867,ok great ! ,thanks
2868,thank you ,thanks
2869,<end>,<end>
2870,hello i am interested in renting the house i saw on your ad ,intro
2871,wonderful . the home will be avaliable around may 16th and the $3150 ,init-price
2872,"i understand , can you tell me if there are any other benefits of the home ? is there a community pool or playground ? ",inquire
2873,the home is within walking distance of two parks one does have a pool . it is also located near some wonderful schools . ,inform
2874,"that sounds great ! i have two kids . the rent is a little above my budget , is there any wiggle room in the price ? i need to get closer to $2300 ",counter-price
2875,i am willing to negociate depending on the credit check . i would be willing to come down to $2300 with excellent credit history and a deposit . ,agree
2876,oh that is great news ! i have an excellent credit score and i will bring the cash deposit over today ! ,agree
2877,great ! i am sure your family will love the area ! ,agree
2878,<end>,<end>
2879,nice table . how much are you selling it for ? ,inquire
2880,"oh yes , it's a great vintage table , thanks ! i'm asking $30 for it . ",init-price
2881,i'll take it off your hands for 20 . i'll come myself take it today . i am ready to roll for today for 20 ,counter-price
2882,that sounds great ! thanks so much ! ,agree
2883,<end>,<end>
2884,hello i am interested in this apartment ? ,intro
2885,"hi , are you interested in the apartment ? ",intro
2886,yes i am how is the neighborhood ? ,inquire
2887,"great ! the neighborhood is beautiful . there is a lot of natural space , and really close to a lot of great amenities , like downtown berkeley but also a lot of shopping areas . ",inform
2888,is it walking distance from the college ? ,inquire
2889,"it is right next to the bus stop , so i usually take the bus , but you could definitely walk on a nice day ! ",inform
2890,sounds good . would you accept $1237 if i paid today with cash ? ,init-price
2891,i really don't want to go below 1300 (i have to pay my student loans ! ) but i can let you move in right away if you'd like . ,counter-price
2892,i can bring you $1290 right now ? ,counter-price
2893,did i mention that water is covered ? my old apartment i had to pay fifty extra bucks a month for water ! ,supplemental
2894,oh really . i can do $1300 than since the water is accepted . ,agree
2895,<end>,<end>
2896,hello are you interested in this table ? ,intro
2897,"yes , the table looks great . is there any details you can tell me about it ? ",inquire
2898,well its in perfect condition and is very stylish . flawless and ready to go . ,inform
2899,"the asking price is pretty expensive . i can give you $400 today and pick it up , it'll be off your hands in an hour . ",init-price
2900,can you go 450 ? i can even drop it off . ,counter-price
2901,if you deliver i can pay 450 . ,agree
2902,perfect ! ,agree
2903,<end>,<end>
2904,hello how are you doing ? ,intro
2905,"hello , i'm doing well is the chest you have for sell still available ? ",intro
2906,yes it is still available is there any questions that you have about it ? ,intro
2907,yes i do . how old is the chest ? ,inquire
2908,i've had it for less than a year and it has some light scratches but it is in great condition ! ,inform
2909,are you the original owner ? ,inquire
2910,no there was one i think before me ,inform
2911,what has the chest mainly been used for ? ,inquire
2912,it's actually not really been used alot by me but has been in storage mostly ,inform
2913,is it 100% cedar ? ,inquire
2914,yes it is ! ,inform
2915,due to the fact that it is probably on the older side and does have some scratches would you be willing to let it go for $45 if i picked it up today & paid in cash ? ,init-price
2916,yes that would be fine ,agree
2917,okay ! ,agree
2918,<end>,<end>
2919,hi ! there ,intro
2920,hi ! i'm interested in the couch you have for sale . ,intro
2921,"it is nice , well taken care of and clean . . no kids ! ",intro
2922,"great ! but , you can tell it has been used , and it isn't new . would you take $115 for it ? ",init-price
2923,i am afraid i need to sell it for $150 . new couch from ikea will be around 450 ,counter-price
2924,"hmm , ok . well , the highest i could possibly go is $125 . would you take that ? ",counter-price
2925,how about we go $135 and you pick it up ? ,counter-price
2926,how about i pick it up and i give you $130 ? ,counter-price
2927,ok . will see you soon ,agree
2928,<end>,<end>
2929,hey ! i seen you have these 2 amazing lamps for sale are they still available ? ,inquire
2930,"yes , they are ! ",inform
2931,do they have any scratches on it ? ,inquire
2932,they have a few minor scratches because they are vintage mid century . they are in great shape for their age ! ,inform
2933,smoke free pet free home ? ,inquire
2934,"yes , absolutely . ",inform
2935,i need them in my life ! i have $36 cash and can pick them up within the next hour ,init-price
2936,they are quite spectacular ! would you give $38 if i deliver them to you ? ,counter-price
2937,let me see if i can find the extra $2 ,unknown
2938,okay . let me know . ,agree
2939,i only found $1 so i can give you $37 ,counter-price
2940,"okay , it's a deal . ",agree
2941,awesome thank you ! ,thanks
2942,<end>,<end>
